* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 10:09:03 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B005 (Aura) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.158198; 53.204; -152.1214
87.524409; 53.211; -152.0575
87.890619; 53.217; -151.9808
88.256830; 53.223; -151.8874
88.623041; 53.230; -151.7831
88.989252; 53.239; -151.6809
89.355463; 53.249; -151.5917
89.721674; 53.259; -151.5173
90.087885; 53.266; -151.4491
90.454096; 53.271; -151.3748
90.820307; 53.276; -151.2878
91.186518; 53.283; -151.1919
91.552729; 53.292; -151.0976
91.918939; 53.302; -151.0147
92.285150; 53.311; -150.9446
92.651361; 53.320; -150.8806
93.017572; 53.327; -150.8133
93.383783; 53.335; -150.7378
93.749994; 53.343; -150.6563
94.116205; 53.352; -150.5759
94.482416; 53.363; -150.5022
94.848627; 53.372; -150.4356
95.214838; 53.381; -150.3717
95.581049; 53.389; -150.3047
95.947259; 53.397; -150.2317
96.313470; 53.405; -150.1546
96.679681; 53.414; -150.0782
97.045892; 53.423; -150.0068
97.412103; 53.432; -149.9414
97.778314; 53.440; -149.8791
98.144525; 53.447; -149.8148
98.510736; 53.453; -149.7441
98.876947; 53.460; -149.6660
99.243158; 53.467; -149.5829
99.609369; 53.475; -149.4996
99.975579; 53.485; -149.4199
100.341790; 53.494; -149.3445
100.708001; 53.503; -149.2707
101.074212; 53.512; -149.1951
101.440423; 53.521; -149.1169
101.806634; 53.531; -149.0386
102.172845; 53.542; -148.9646
102.539056; 53.552; -148.8969
102.905267; 53.561; -148.8331
103.271478; 53.570; -148.7675
103.637689; 53.578; -148.6957
104.003899; 53.586; -148.6187
104.370110; 53.596; -148.5424
104.736321; 53.606; -148.4732
105.102532; 53.616; -148.4128
105.468743; 53.625; -148.3566
105.834954; 53.632; -148.2976
106.201165; 53.639; -148.2313
106.567376; 53.647; -148.1592
106.933587; 53.656; -148.0866
107.299798; 53.665; -148.0175
107.666009; 53.674; -147.9515
108.032219; 53.683; -147.8851
108.398430; 53.692; -147.8151
108.764641; 53.702; -147.7419
109.130852; 53.712; -147.6687
109.497063; 53.722; -147.5983
109.863274; 53.733; -147.5295
110.229485; 53.742; -147.4592
110.595696; 53.751; -147.3844
110.961907; 53.761; -147.3058
111.328118; 53.771; -147.2271
111.694328; 53.781; -147.1517
112.060539; 53.791; -147.0803
112.426750; 53.800; -147.0107
112.792961; 53.808; -146.9400
113.159172; 53.816; -146.8674
113.525383; 53.823; -146.7934
113.891594; 53.830; -146.7192
114.257805; 53.838; -146.6448
114.624016; 53.846; -146.5703
114.990227; 53.854; -146.4984
115.356438; 53.864; -146.4337
115.722648; 53.873; -146.3792
116.088859; 53.881; -146.3323
116.455070; 53.888; -146.2840
116.821281; 53.895; -146.2254
117.187492; 53.904; -146.1565
117.553703; 53.916; -146.0906
117.919914; 53.930; -146.0471
118.286125; 53.944; -146.0368
118.652336; 53.953; -146.0490
119.018547; 53.955; -146.0533
119.384758; 53.951; -146.0149
119.750968; 53.948; -145.9168
120.117179; 53.950; -145.7717
120.483390; 53.961; -145.6154
120.849601; 53.980; -145.4853
121.215812; 54.000; -145.3990
121.582023; 54.018; -145.3474
121.948234; 54.031; -145.3060
122.314445; 54.041; -145.2536
122.680656; 54.049; -145.1841
123.046867; 54.059; -145.1055
123.413078; 54.071; -145.0298
123.779288; 54.082; -144.9626
124.145499; 54.091; -144.9005
124.511710; 54.100; -144.8365
124.877921; 54.108; -144.7666
125.244132; 54.116; -144.6923
125.610343; 54.126; -144.6183
125.976554; 54.135; -144.5484
126.342765; 54.145; -144.4832
126.708976; 54.154; -144.4211
127.075187; 54.163; -144.3595
127.441398; 54.172; -144.2970
127.807608; 54.181; -144.2327
128.173819; 54.190; -144.1676
128.540030; 54.200; -144.1036
128.906241; 54.211; -144.0443
129.272452; 54.222; -143.9919
129.638663; 54.232; -143.9450
130.004874; 54.241; -143.8978
130.371085; 54.248; -143.8430
130.737296; 54.256; -143.7771
131.103507; 54.265; -143.7026
131.469718; 54.276; -143.6283
131.835928; 54.287; -143.5622
132.202139; 54.299; -143.5069
132.568350; 54.309; -143.4577
132.934561; 54.318; -143.4059
133.300772; 54.326; -143.3454
133.666983; 54.334; -143.2760
134.033194; 54.343; -143.2029
134.399405; 54.353; -143.1326
134.765616; 54.364; -143.0690
135.131827; 54.375; -143.0114
135.498037; 54.384; -142.9568
135.864248; 54.394; -142.9019
136.230459; 54.402; -142.8452
136.596670; 54.411; -142.7861
136.962881; 54.420; -142.7251
137.329092; 54.429; -142.6633
137.695303; 54.439; -142.6027
138.061514; 54.449; -142.5450
138.427725; 54.460; -142.4915
138.793936; 54.469; -142.4411
139.160147; 54.478; -142.3905
139.526357; 54.487; -142.3362
139.892568; 54.495; -142.2762
140.258779; 54.504; -142.2121
140.624990; 54.514; -142.1472
140.991201; 54.524; -142.0849
141.357412; 54.535; -142.0263
141.723623; 54.544; -141.9695
142.089834; 54.554; -141.9118
142.456045; 54.563; -141.8517
142.822256; 54.572; -141.7897
143.188467; 54.581; -141.7279
143.554677; 54.590; -141.6676
143.920888; 54.599; -141.6087
144.287099; 54.608; -141.5499
144.653310; 54.617; -141.4905
145.019521; 54.626; -141.4307
145.385732; 54.635; -141.3721
145.751943; 54.645; -141.3160
146.118154; 54.654; -141.2627
146.484365; 54.664; -141.2120
146.850576; 54.674; -141.1631
147.216787; 54.683; -141.1153
147.582997; 54.693; -141.0677
147.949208; 54.702; -141.0193
148.315419; 54.712; -140.9696
148.681630; 54.722; -140.9191
149.047841; 54.733; -140.8690
149.414052; 54.743; -140.8201
149.780263; 54.753; -140.7710
150.146474; 54.763; -140.7188
150.512685; 54.772; -140.6619
150.878896; 54.782; -140.6014
151.245107; 54.793; -140.5411
151.611317; 54.803; -140.4845
151.977528; 54.813; -140.4310
152.343739; 54.822; -140.3761
152.709950; 54.830; -140.3152
153.076161; 54.839; -140.2480
153.442372; 54.848; -140.1803
153.808583; 54.859; -140.1195
154.174794; 54.869; -140.0692
154.541005; 54.879; -140.0263
154.907216; 54.887; -139.9846
155.273427; 54.895; -139.9394
155.639637; 54.903; -139.8914
156.005848; 54.912; -139.8447
156.372059; 54.922; -139.8020
156.738270; 54.931; -139.7620
157.104481; 54.940; -139.7207
157.470692; 54.949; -139.6744
157.836903; 54.959; -139.6234
158.203114; 54.970; -139.5711
158.569325; 54.982; -139.5210
158.935536; 54.993; -139.4745
159.301746; 55.004; -139.4295
159.667957; 55.014; -139.3822
160.034168; 55.024; -139.3291
160.400379; 55.033; -139.2686
160.766590; 55.042; -139.2020
161.132801; 55.052; -139.1336
161.499012; 55.062; -139.0680
161.865223; 55.072; -139.0083
162.231434; 55.082; -138.9539
162.597645; 55.090; -138.9020
162.963856; 55.098; -138.8508
163.330066; 55.105; -138.8009
163.696277; 55.113; -138.7547
164.062488; 55.121; -138.7126
164.428699; 55.128; -138.6727
164.794910; 55.136; -138.6321
165.161121; 55.145; -138.5910
165.527332; 55.155; -138.5531
165.893543; 55.166; -138.5220
166.259754; 55.178; -138.4960
