* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 12:59:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L RDSL-REVP-0925-B001p Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.524409; 52.908; -158.4443
87.890619; 52.910; -158.3806
88.256830; 52.912; -158.3138
88.623041; 52.914; -158.2463
88.989252; 52.918; -158.1832
89.355463; 52.922; -158.1284
89.721674; 52.926; -158.0817
90.087885; 52.930; -158.0385
90.454096; 52.933; -157.9923
90.820307; 52.936; -157.9399
91.186518; 52.941; -157.8831
91.552729; 52.947; -157.8262
91.918939; 52.954; -157.7721
92.285150; 52.960; -157.7191
92.651361; 52.966; -157.6636
93.017572; 52.972; -157.6031
93.383783; 52.979; -157.5387
93.749994; 52.985; -157.4734
94.116205; 52.992; -157.4095
94.482416; 52.998; -157.3464
94.848627; 53.003; -157.2820
95.214838; 53.008; -157.2148
95.581049; 53.012; -157.1458
95.947259; 53.017; -157.0773
96.313470; 53.022; -157.0116
96.679681; 53.027; -156.9494
97.045892; 53.031; -156.8897
97.412103; 53.035; -156.8309
97.778314; 53.039; -156.7715
98.144525; 53.043; -156.7113
98.510736; 53.048; -156.6518
98.876947; 53.053; -156.5947
99.243158; 53.058; -156.5408
99.609369; 53.064; -156.4887
99.975579; 53.069; -156.4355
100.341790; 53.074; -156.3787
100.708001; 53.079; -156.3183
101.074212; 53.085; -156.2568
101.440423; 53.092; -156.1974
101.806634; 53.098; -156.1405
102.172845; 53.103; -156.0834
102.539056; 53.108; -156.0224
102.905267; 53.113; -155.9561
103.271478; 53.119; -155.8869
103.637689; 53.124; -155.8188
104.003899; 53.130; -155.7546
104.370110; 53.135; -155.6940
104.736321; 53.140; -155.6343
105.102532; 53.144; -155.5729
105.468743; 53.148; -155.5092
105.834954; 53.153; -155.4446
106.201165; 53.159; -155.3823
106.567376; 53.165; -155.3250
106.933587; 53.171; -155.2741
107.299798; 53.176; -155.2280
107.666009; 53.181; -155.1815
108.032219; 53.185; -155.1293
108.398430; 53.189; -155.0691
108.764641; 53.196; -155.0053
109.130852; 53.203; -154.9465
109.497063; 53.211; -154.8982
109.863274; 53.218; -154.8571
110.229485; 53.223; -154.8114
110.595696; 53.226; -154.7503
110.961907; 53.232; -154.6736
111.328118; 53.239; -154.5944
111.694328; 53.249; -154.5297
112.060539; 53.258; -154.4868
112.426750; 53.264; -154.4562
112.792961; 53.266; -154.4185
113.159172; 53.266; -154.3594
113.525383; 53.267; -154.2793
113.891594; 53.270; -154.1914
114.257805; 53.276; -154.1092
114.624016; 53.283; -154.0386
114.990227; 53.289; -153.9769
115.356438; 53.296; -153.9221
115.722648; 53.302; -153.8760
116.088859; 53.308; -153.8404
116.455070; 53.312; -153.8090
116.821281; 53.314; -153.7672
117.187492; 53.316; -153.7056
117.553703; 53.323; -153.6345
117.919914; 53.336; -153.5847
118.286125; 53.349; -153.5864
118.652336; 53.356; -153.6382
119.018547; 53.351; -153.6959
119.384758; 53.335; -153.6926
119.750968; 53.316; -153.5819
120.117179; 53.308; -153.3751
120.483390; 53.318; -153.1410
120.849601; 53.343; -152.9646
121.215812; 53.373; -152.8918
121.582023; 53.396; -152.9043
121.948234; 53.406; -152.9398
122.314445; 53.408; -152.9377
122.680656; 53.408; -152.8769
123.046867; 53.412; -152.7809
123.413078; 53.423; -152.6907
123.779288; 53.435; -152.6311
124.145499; 53.445; -152.5963
124.511710; 53.450; -152.5617
124.877921; 53.454; -152.5077
125.244132; 53.457; -152.4332
125.610343; 53.464; -152.3521
125.976554; 53.472; -152.2790
126.342765; 53.480; -152.2192
126.708976; 53.487; -152.1689
127.075187; 53.493; -152.1214
127.441398; 53.498; -152.0731
127.807608; 53.502; -152.0223
128.173819; 53.506; -151.9670
128.540030; 53.510; -151.9052
128.906241; 53.515; -151.8381
129.272452; 53.521; -151.7716
129.638663; 53.529; -151.7132
130.004874; 53.536; -151.6655
130.371085; 53.543; -151.6239
130.737296; 53.549; -151.5799
131.103507; 53.554; -151.5283
131.469718; 53.561; -151.4713
131.835928; 53.568; -151.4154
132.202139; 53.576; -151.3652
132.568350; 53.584; -151.3187
132.934561; 53.590; -151.2695
133.300772; 53.596; -151.2131
133.666983; 53.603; -151.1515
134.033194; 53.610; -151.0912
134.399405; 53.618; -151.0373
134.765616; 53.624; -150.9886
135.131827; 53.629; -150.9383
135.498037; 53.632; -150.8792
135.864248; 53.636; -150.8097
136.230459; 53.640; -150.7358
136.596670; 53.647; -150.6672
136.962881; 53.654; -150.6109
137.329092; 53.659; -150.5665
137.695303; 53.664; -150.5260
138.061514; 53.667; -150.4796
138.427725; 53.670; -150.4220
138.793936; 53.675; -150.3572
139.160147; 53.682; -150.2955
139.526357; 53.692; -150.2470
139.892568; 53.701; -150.2138
140.258779; 53.708; -150.1877
140.624990; 53.714; -150.1558
140.991201; 53.719; -150.1084
141.357412; 53.725; -150.0456
141.723623; 53.733; -149.9766
142.089834; 53.743; -149.9129
142.456045; 53.753; -149.8608
142.822256; 53.761; -149.8169
143.188467; 53.766; -149.7706
143.554677; 53.770; -149.7114
143.920888; 53.773; -149.6356
144.287099; 53.777; -149.5494
144.653310; 53.783; -149.4659
145.019521; 53.790; -149.3971
145.385732; 53.797; -149.3472
145.751943; 53.801; -149.3095
146.118154; 53.803; -149.2718
146.484365; 53.805; -149.2257
146.850576; 53.808; -149.1728
147.216787; 53.813; -149.1231
147.582997; 53.820; -149.0857
147.949208; 53.827; -149.0610
148.315419; 53.834; -149.0396
148.681630; 53.840; -149.0110
149.047841; 53.848; -148.9711
149.414052; 53.858; -148.9257
149.780263; 53.871; -148.8830
150.146474; 53.883; -148.8460
150.512685; 53.895; -148.8090
150.878896; 53.905; -148.7622
151.245107; 53.913; -148.6993
151.611317; 53.922; -148.6215
151.977528; 53.931; -148.5356
152.343739; 53.940; -148.4491
152.709950; 53.947; -148.3663
153.076161; 53.952; -148.2868
153.442372; 53.955; -148.2071
153.808583; 53.956; -148.1242
154.174794; 53.957; -148.0404
154.541005; 53.959; -147.9650
154.907216; 53.961; -147.9102
155.273427; 53.962; -147.8810
155.639637; 53.961; -147.8681
156.005848; 53.957; -147.8524
156.372059; 53.956; -147.8217
156.738270; 53.959; -147.7865
157.104481; 53.968; -147.7759
157.470692; 53.980; -147.8119
157.836903; 53.986; -147.8802
158.203114; 53.985; -147.9282
158.569325; 53.979; -147.8974
158.935536; 53.979; -147.7689
159.301746; 53.993; -147.5836
159.667957; 54.023; -147.4166
160.034168; 54.059; -147.3232
160.400379; 54.090; -147.3028
160.766590; 54.110; -147.3084
161.132801; 54.118; -147.2865
161.499012; 54.120; -147.2126
161.865223; 54.121; -147.0961
162.231434; 54.122; -146.9623
162.597645; 54.123; -146.8324
162.963856; 54.124; -146.7204
163.330066; 54.124; -146.6373
163.696277; 54.121; -146.5886
164.062488; 54.114; -146.5678
164.428699; 54.105; -146.5570
164.794910; 54.095; -146.5422
165.161121; 54.091; -146.5308
165.527332; 54.093; -146.5470
165.893543; 54.100; -146.6066
166.259754; 54.107; -146.6957
166.625965; 54.115; -146.7802
166.992176; 54.126; -146.8369
167.358386; 54.144; -146.8708
167.724597; 54.167; -146.8980
168.090808; 54.192; -146.9122
168.457019; 54.215; -146.8818
168.823230; 54.242; -146.7883
169.189441; 54.274; -146.6599
169.555652; 54.307; -146.5477
169.921863; 54.330; -146.4565
170.288074; 54.334; -146.3116
170.654285; 54.328; -146.0260
171.020496; 54.334; -145.6233
171.386706; 54.359; -145.2758
171.752917; 54.386; -145.1659
172.119128; 54.375; -145.2778
172.485339; 54.306; -145.3490
