* Measurement data measured by REW V5.40 beta 118
* Source: Input device not selected, no input selected, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 7, 2026, 8:42:44 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: RDSL-RTSH-0226-B002 Mar 7, 26
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.158209; 77.963; -161.4534
87.524420; 77.967; -161.3935
87.890631; 77.971; -161.3348
88.256841; 77.975; -161.2778
88.623052; 77.979; -161.2223
88.989263; 77.983; -161.1676
89.355474; 77.986; -161.1138
89.721685; 77.990; -161.0613
90.087896; 77.994; -161.0121
90.454107; 77.999; -160.9680
90.820318; 78.003; -160.9290
91.186529; 78.005; -160.8910
91.552740; 78.007; -160.8468
91.918951; 78.008; -160.7891
92.285162; 78.010; -160.7173
92.651373; 78.014; -160.6387
93.017584; 78.021; -160.5658
93.383795; 78.029; -160.5083
93.750006; 78.036; -160.4670
94.116217; 78.041; -160.4329
94.482428; 78.045; -160.3941
94.848639; 78.047; -160.3441
95.214850; 78.051; -160.2852
95.581061; 78.056; -160.2259
95.947272; 78.061; -160.1734
96.313483; 78.064; -160.1283
96.679694; 78.066; -160.0845
97.045905; 78.067; -160.0353
97.412116; 78.067; -159.9786
97.778327; 78.068; -159.9182
98.144538; 78.071; -159.8607
98.510749; 78.076; -159.8102
98.876960; 78.081; -159.7657
99.243170; 78.086; -159.7227
99.609381; 78.091; -159.6764
99.975592; 78.097; -159.6243
100.341803; 78.102; -159.5662
100.708014; 78.107; -159.5036
101.074225; 78.113; -159.4395
101.440436; 78.119; -159.3783
101.806647; 78.125; -159.3250
102.172858; 78.130; -159.2816
102.539069; 78.134; -159.2437
102.905280; 78.136; -159.2015
103.271491; 78.138; -159.1466
103.637702; 78.142; -159.0795
104.003913; 78.148; -159.0114
104.370124; 78.155; -158.9558
104.736335; 78.162; -158.9165
105.102546; 78.164; -158.8820
105.468757; 78.164; -158.8347
105.834968; 78.163; -158.7665
106.201179; 78.166; -158.6892
106.567390; 78.172; -158.6273
106.933601; 78.180; -158.5964
107.299812; 78.186; -158.5868
107.666023; 78.188; -158.5679
108.032234; 78.188; -158.5124
108.398445; 78.192; -158.4200
108.764656; 78.202; -158.3208
109.130867; 78.214; -158.2496
109.497078; 78.222; -158.2150
109.863289; 78.221; -158.1886
110.229500; 78.211; -158.1264
110.595710; 78.201; -158.0065
110.961921; 78.199; -157.8509
111.328132; 78.207; -157.7145
111.694343; 78.224; -157.6463
112.060554; 78.240; -157.6553
112.426765; 78.251; -157.7080
112.792976; 78.254; -157.7547
113.159187; 78.254; -157.7616
113.525398; 78.256; -157.7260
113.891609; 78.261; -157.6666
114.257820; 78.268; -157.6035
114.624031; 78.275; -157.5460
114.990242; 78.281; -157.4946
115.356453; 78.286; -157.4485
115.722664; 78.290; -157.4075
116.088875; 78.292; -157.3666
116.455086; 78.295; -157.3155
116.821297; 78.300; -157.2473
117.187508; 78.310; -157.1714
117.553719; 78.326; -157.1151
117.919930; 78.345; -157.1059
118.286141; 78.358; -157.1463
118.652352; 78.360; -157.2013
119.018563; 78.349; -157.2147
119.384774; 78.333; -157.1443
119.750985; 78.320; -156.9922
120.117196; 78.319; -156.8066
120.483407; 78.329; -156.6514
120.849618; 78.345; -156.5659
121.215829; 78.359; -156.5461
121.582040; 78.367; -156.5563
121.948250; 78.370; -156.5576
122.314461; 78.371; -156.5305
122.680672; 78.374; -156.4782
123.046883; 78.378; -156.4133
123.413094; 78.384; -156.3451
123.779305; 78.391; -156.2770
124.145516; 78.397; -156.2111
124.511727; 78.404; -156.1524
124.877938; 78.410; -156.1060
125.244149; 78.415; -156.0706
125.610360; 78.417; -156.0372
125.976571; 78.419; -155.9947
126.342782; 78.422; -155.9394
126.708993; 78.427; -155.8778
127.075204; 78.434; -155.8209
127.441415; 78.441; -155.7746
127.807626; 78.447; -155.7347
128.173837; 78.452; -155.6918
128.540048; 78.455; -155.6392
128.906259; 78.458; -155.5783
129.272470; 78.463; -155.5159
129.638681; 78.468; -155.4578
130.004892; 78.473; -155.4046
130.371103; 78.479; -155.3534
130.737314; 78.485; -155.3030
131.103525; 78.492; -155.2568
131.469736; 78.499; -155.2191
131.835947; 78.506; -155.1897
132.202158; 78.509; -155.1612
132.568369; 78.511; -155.1227
132.934579; 78.512; -155.0676
133.300790; 78.514; -154.9991
133.667001; 78.519; -154.9283
134.033212; 78.525; -154.8673
134.399423; 78.532; -154.8206
134.765634; 78.538; -154.7837
135.131845; 78.543; -154.7475
135.498056; 78.548; -154.7051
135.864267; 78.552; -154.6552
136.230478; 78.558; -154.6010
136.596689; 78.563; -154.5461
136.962900; 78.569; -154.4925
137.329111; 78.575; -154.4405
137.695322; 78.581; -154.3913
138.061533; 78.586; -154.3469
138.427744; 78.590; -154.3073
138.793955; 78.593; -154.2677
139.160166; 78.595; -154.2200
139.526377; 78.598; -154.1588
139.892588; 78.603; -154.0876
140.258799; 78.611; -154.0195
140.625010; 78.621; -153.9702
140.991221; 78.631; -153.9468
141.357432; 78.637; -153.9417
141.723643; 78.640; -153.9364
142.089854; 78.639; -153.9122
142.456065; 78.637; -153.8614
142.822276; 78.638; -153.7906
143.188487; 78.643; -153.7144
143.554698; 78.651; -153.6470
143.920909; 78.661; -153.5960
144.287119; 78.670; -153.5617
144.653330; 78.679; -153.5396
145.019541; 78.685; -153.5222
145.385752; 78.688; -153.4990
145.751963; 78.690; -153.4592
146.118174; 78.691; -153.3976
146.484385; 78.694; -153.3193
146.850596; 78.701; -153.2396
147.216807; 78.709; -153.1754
147.583018; 78.718; -153.1333
147.949229; 78.725; -153.1058
148.315440; 78.730; -153.0772
148.681651; 78.733; -153.0367
149.047862; 78.738; -152.9859
149.414073; 78.743; -152.9347
149.780284; 78.749; -152.8900
150.146495; 78.753; -152.8482
150.512706; 78.757; -152.7986
150.878917; 78.761; -152.7371
151.245128; 78.768; -152.6740
151.611339; 78.777; -152.6280
151.977550; 78.787; -152.6099
152.343761; 78.793; -152.6102
152.709972; 78.795; -152.6033
153.076183; 78.794; -152.5658
153.442394; 78.796; -152.4960
153.808605; 78.802; -152.4147
154.174816; 78.813; -152.3495
154.541027; 78.823; -152.3120
154.907238; 78.829; -152.2910
155.273448; 78.832; -152.2631
155.639659; 78.833; -152.2126
156.005870; 78.836; -152.1434
156.372081; 78.842; -152.0720
156.738292; 78.850; -152.0124
157.104503; 78.858; -151.9653
157.470714; 78.864; -151.9211
157.836925; 78.870; -151.8721
158.203136; 78.876; -151.8196
158.569347; 78.882; -151.7704
158.935558; 78.886; -151.7267
159.301769; 78.888; -151.6818
159.667980; 78.889; -151.6262
160.034191; 78.891; -151.5595
160.400402; 78.898; -151.4951
160.766613; 78.908; -151.4514
161.132824; 78.918; -151.4364
161.499035; 78.926; -151.4388
161.865246; 78.931; -151.4343
162.231457; 78.934; -151.4020
162.597668; 78.938; -151.3380
162.963879; 78.945; -151.2561
163.330090; 78.954; -151.1765
163.696301; 78.964; -151.1128
164.062512; 78.971; -151.0668
164.428723; 78.976; -151.0325
164.794934; 78.979; -151.0025
165.161145; 78.980; -150.9721
165.527356; 78.981; -150.9389
165.893567; 78.983; -150.9014
166.259778; 78.987; -150.8600
166.625988; 78.993; -150.8181
166.992199; 79.001; -150.7796
167.358410; 79.009; -150.7448
167.724621; 79.015; -150.7074
168.090832; 79.019; -150.6580
168.457043; 79.022; -150.5920
168.823254; 79.025; -150.5149
169.189465; 79.031; -150.4413
169.555676; 79.038; -150.3862
169.921887; 79.047; -150.3566
170.288098; 79.055; -150.3491
170.654309; 79.062; -150.3535
171.020520; 79.067; -150.3577
171.386731; 79.072; -150.3497
171.752942; 79.075; -150.3190
172.119153; 79.078; -150.2599
172.485364; 79.083; -150.1774
172.851575; 79.088; -150.0885
173.217786; 79.095; -150.0129
173.583997; 79.099; -149.9595
173.950208; 79.100; -149.9191
174.316419; 79.100; -149.8736
174.682630; 79.103; -149.8161
175.048841; 79.113; -149.7630
175.415052; 79.129; -149.7417
175.781263; 79.147; -149.7610
176.147474; 79.158; -149.7917
176.513685; 79.163; -149.7812
176.879896; 79.164; -149.6956
177.246107; 79.170; -149.5574
177.612318; 79.182; -149.4380
177.978528; 79.191; -149.4032
178.344739; 79.184; -149.4512
178.710950; 79.155; -149.5005
179.077161; 79.111; -149.4429
179.443372; 79.074; -149.2302
179.809583; 79.066; -148.9288
180.175794; 79.096; -148.6896
180.542005; 79.151; -148.6429
180.908216; 79.204; -148.8059
181.274427; 79.237; -149.0736
181.640638; 79.243; -149.2919
182.006849; 79.235; -149.3535
182.373060; 79.229; -149.2546
182.739271; 79.235; -149.0793
183.105482; 79.251; -148.9284
183.471693; 79.267; -148.8529
183.837904; 79.275; -148.8381
184.204115; 79.274; -148.8374
184.570326; 79.268; -148.8169
184.936537; 79.266; -148.7738
185.302748; 79.268; -148.7254
185.668959; 79.276; -148.6845
186.035170; 79.287; -148.6488
186.401381; 79.298; -148.6078
186.767592; 79.309; -148.5570
187.133803; 79.320; -148.5026
187.500014; 79.330; -148.4542
187.866225; 79.336; -148.4153
188.232436; 79.338; -148.3811
188.598647; 79.338; -148.3455
188.964857; 79.338; -148.3070
189.331068; 79.339; -148.2696
189.697279; 79.343; -148.2365
190.063490; 79.349; -148.2067
190.429701; 79.358; -148.1762
190.795912; 79.369; -148.1427
191.162123; 79.380; -148.1092
191.528334; 79.391; -148.0794
191.894545; 79.399; -148.0531
192.260756; 79.403; -148.0237
192.626967; 79.403; -147.9818
192.993178; 79.402; -147.9227
193.359389; 79.401; -147.8511
193.725600; 79.404; -147.7782
194.091811; 79.410; -147.7164
194.458022; 79.418; -147.6722
194.824233; 79.428; -147.6447
195.190444; 79.438; -147.6265
195.556655; 79.447; -147.6081
195.922866; 79.455; -147.5812
196.289077; 79.462; -147.5416
196.655288; 79.468; -147.4909
197.021499; 79.475; -147.4357
197.387710; 79.482; -147.3846
197.753921; 79.489; -147.3444
198.120132; 79.494; -147.3165
198.486343; 79.498; -147.2976
198.852554; 79.502; -147.2825
199.218765; 79.505; -147.2671
199.584976; 79.508; -147.2488
199.951187; 79.512; -147.2254
200.317397; 79.515; -147.1935
200.683608; 79.520; -147.1497
201.049819; 79.525; -147.0939
201.416030; 79.533; -147.0316
201.782241; 79.541; -146.9724
202.148452; 79.551; -146.9249
202.514663; 79.559; -146.8906
202.880874; 79.564; -146.8627
203.247085; 79.567; -146.8300
203.613296; 79.569; -146.7844
203.979507; 79.572; -146.7274
204.345718; 79.578; -146.6702
204.711929; 79.587; -146.6271
205.078140; 79.596; -146.6068
205.444351; 79.603; -146.6048
205.810562; 79.607; -146.6057
206.176773; 79.609; -146.5907
206.542984; 79.611; -146.5497
206.909195; 79.616; -146.4877
207.275406; 79.626; -146.4238
207.641617; 79.638; -146.3788
208.007828; 79.650; -146.3621
208.374039; 79.658; -146.3647
208.740250; 79.661; -146.3639
209.106461; 79.660; -146.3378
209.472672; 79.660; -146.2805
209.838883; 79.663; -146.2059
210.205094; 79.670; -146.1393
210.571305; 79.679; -146.0994
210.937516; 79.687; -146.0864
211.303726; 79.691; -146.0823
211.669937; 79.693; -146.0647
212.036148; 79.694; -146.0226
212.402359; 79.699; -145.9638
212.768570; 79.707; -145.9075
213.134781; 79.718; -145.8698
213.500992; 79.728; -145.8512
213.867203; 79.735; -145.8382
214.233414; 79.739; -145.8143
214.599625; 79.744; -145.7729
214.965836; 79.750; -145.7213
215.332047; 79.758; -145.6740
215.698258; 79.766; -145.6393
216.064469; 79.772; -145.6135
216.430680; 79.776; -145.5839
216.796891; 79.780; -145.5391
217.163102; 79.784; -145.4792
217.529313; 79.792; -145.4156
217.895524; 79.802; -145.3640
218.261735; 79.812; -145.3328
218.627946; 79.820; -145.3183
218.994157; 79.825; -145.3076
219.360368; 79.828; -145.2870
219.726579; 79.829; -145.2504
220.092790; 79.832; -145.2014
220.459001; 79.837; -145.1501
220.825212; 79.844; -145.1068
221.191423; 79.853; -145.0772
221.557634; 79.862; -145.0613
221.923845; 79.870; -145.0551
222.290056; 79.878; -145.0524
222.656266; 79.884; -145.0468
223.022477; 79.888; -145.0314
223.388688; 79.891; -145.0010
223.754899; 79.894; -144.9537
224.121110; 79.897; -144.8934
224.487321; 79.901; -144.8291
224.853532; 79.906; -144.7714
225.219743; 79.912; -144.7273
225.585954; 79.918; -144.6964
225.952165; 79.924; -144.6731
226.318376; 79.929; -144.6517
226.684587; 79.936; -144.6305
227.050798; 79.944; -144.6118
227.417009; 79.952; -144.5969
227.783220; 79.958; -144.5815
228.149431; 79.963; -144.5555
228.515642; 79.966; -144.5100
228.881853; 79.969; -144.4454
229.248064; 79.974; -144.3734
229.614275; 79.981; -144.3104
229.980486; 79.989; -144.2674
230.346697; 79.996; -144.2433
230.712908; 80.002; -144.2272
231.079119; 80.006; -144.2072
231.445330; 80.012; -144.1785
231.811541; 80.018; -144.1445
232.177752; 80.026; -144.1121
232.543963; 80.034; -144.0852
232.910174; 80.040; -144.0629
233.276385; 80.045; -144.0413
233.642595; 80.048; -144.0163
234.008806; 80.050; -143.9842
234.375017; 80.052; -143.9426
234.741228; 80.056; -143.8921
235.107439; 80.064; -143.8392
235.473650; 80.076; -143.7958
235.839861; 80.090; -143.7725
236.206072; 80.102; -143.7687
236.572283; 80.110; -143.7689
236.938494; 80.112; -143.7516
237.304705; 80.112; -143.7058
237.670916; 80.112; -143.6414
238.037127; 80.114; -143.5845
238.403338; 80.115; -143.5565
238.769549; 80.112; -143.5555
239.135760; 80.106; -143.5552
239.501971; 80.098; -143.5265
239.868182; 80.096; -143.4620
240.234393; 80.104; -143.3853
240.600604; 80.122; -143.3335
240.966815; 80.144; -143.3274
241.333026; 80.162; -143.3541
241.699237; 80.174; -143.3762
242.065448; 80.180; -143.3605
242.431659; 80.186; -143.3015
242.797870; 80.194; -143.2228
243.164081; 80.204; -143.1573
243.530292; 80.214; -143.1214
243.896503; 80.220; -143.1073
244.262714; 80.222; -143.0940
244.628925; 80.224; -143.0670
244.995135; 80.228; -143.0274
245.361346; 80.235; -142.9868
245.727557; 80.244; -142.9542
246.093768; 80.253; -142.9283
246.459979; 80.261; -142.9018
246.826190; 80.269; -142.8701
247.192401; 80.276; -142.8368
247.558612; 80.282; -142.8089
247.924823; 80.287; -142.7892
248.291034; 80.290; -142.7726
248.657245; 80.292; -142.7505
249.023456; 80.295; -142.7192
249.389667; 80.300; -142.6836
249.755878; 80.307; -142.6537
250.122089; 80.316; -142.6361
250.488300; 80.324; -142.6280
250.854511; 80.330; -142.6189
251.220722; 80.335; -142.5973
251.586933; 80.338; -142.5579
251.953144; 80.342; -142.5042
252.319355; 80.348; -142.4459
252.685566; 80.356; -142.3935
253.051777; 80.364; -142.3543
253.417988; 80.372; -142.3303
253.784199; 80.380; -142.3183
254.150410; 80.386; -142.3125
254.516621; 80.391; -142.3059
254.882832; 80.395; -142.2934
255.249043; 80.398; -142.2718
255.615254; 80.401; -142.2407
255.981465; 80.404; -142.2006
256.347675; 80.408; -142.1532
256.713886; 80.413; -142.1014
257.080097; 80.419; -142.0505
257.446308; 80.427; -142.0071
257.812519; 80.436; -141.9763
258.178730; 80.445; -141.9592
258.544941; 80.452; -141.9509
258.911152; 80.459; -141.9439
259.277363; 80.465; -141.9322
259.643574; 80.471; -141.9141
260.009785; 80.478; -141.8918
260.375996; 80.484; -141.8677
260.742207; 80.490; -141.8411
261.108418; 80.494; -141.8087
261.474629; 80.499; -141.7686
261.840840; 80.505; -141.7246
262.207051; 80.513; -141.6849
262.573262; 80.521; -141.6575
262.939473; 80.529; -141.6434
263.305684; 80.536; -141.6354
263.671895; 80.541; -141.6226
264.038106; 80.545; -141.5990
264.404317; 80.551; -141.5672
264.770528; 80.557; -141.5354
265.136739; 80.563; -141.5093
265.502950; 80.567; -141.4854
265.869161; 80.570; -141.4539
266.235372; 80.572; -141.4073
266.601583; 80.575; -141.3493
266.967794; 80.582; -141.2940
267.334004; 80.591; -141.2570
267.700215; 80.600; -141.2435
268.066426; 80.608; -141.2449
268.432637; 80.614; -141.2467
268.798848; 80.619; -141.2397
269.165059; 80.626; -141.2265
269.531270; 80.632; -141.2149
269.897481; 80.638; -141.2068
270.263692; 80.640; -141.1925
270.629903; 80.641; -141.1567
270.996114; 80.641; -141.0929
271.362325; 80.645; -141.0120
271.728536; 80.653; -140.9383
272.094747; 80.663; -140.8925
272.460958; 80.672; -140.8782
272.827169; 80.678; -140.8803
273.193380; 80.682; -140.8785
273.559591; 80.685; -140.8613
273.925802; 80.691; -140.8324
274.292013; 80.699; -140.8037
274.658224; 80.708; -140.7834
275.024435; 80.718; -140.7709
275.390646; 80.725; -140.7594
275.756857; 80.732; -140.7438
276.123068; 80.738; -140.7234
276.489279; 80.742; -140.6989
276.855490; 80.745; -140.6686
277.221701; 80.748; -140.6298
277.587912; 80.752; -140.5832
277.954123; 80.758; -140.5366
278.320334; 80.765; -140.5012
278.686544; 80.773; -140.4824
279.052755; 80.780; -140.4749
279.418966; 80.784; -140.4650
279.785177; 80.788; -140.4413
280.151388; 80.792; -140.4029
280.517599; 80.799; -140.3593
280.883810; 80.808; -140.3223
281.250021; 80.817; -140.2981
281.616232; 80.826; -140.2852
281.982443; 80.833; -140.2792
282.348654; 80.840; -140.2774
282.714865; 80.844; -140.2785
283.081076; 80.847; -140.2785
283.447287; 80.849; -140.2687
283.813498; 80.850; -140.2406
284.179709; 80.853; -140.1933
284.545920; 80.861; -140.1371
