* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 11:08:52 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-N003 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
111.328118; 1.33190E-5; 9.7779
111.694328; 1.33232E-5; 9.8143
112.060539; 1.33281E-5; 9.8496
112.426750; 1.33333E-5; 9.8826
112.792961; 1.33380E-5; 9.9138
113.159172; 1.33418E-5; 9.9442
113.525383; 1.33447E-5; 9.9753
113.891594; 1.33472E-5; 10.0078
114.257805; 1.33498E-5; 10.0413
114.624016; 1.33524E-5; 10.0745
114.990227; 1.33544E-5; 10.1074
115.356438; 1.33542E-5; 10.1414
115.722648; 1.33535E-5; 10.1791
116.088859; 1.33541E-5; 10.2214
116.455070; 1.33586E-5; 10.2658
116.821281; 1.33661E-5; 10.3067
117.187492; 1.33748E-5; 10.3394
117.553703; 1.33813E-5; 10.3639
117.919914; 1.33832E-5; 10.3860
118.286125; 1.33807E-5; 10.4140
118.652336; 1.33771E-5; 10.4538
119.018547; 1.33769E-5; 10.5041
119.384758; 1.33827E-5; 10.5565
119.750968; 1.33936E-5; 10.6017
120.117179; 1.34058E-5; 10.6349
120.483390; 1.34153E-5; 10.6583
120.849601; 1.34200E-5; 10.6792
121.215812; 1.34213E-5; 10.7044
121.582023; 1.34221E-5; 10.7362
121.948234; 1.34245E-5; 10.7713
122.314445; 1.34285E-5; 10.8049
122.680656; 1.34326E-5; 10.8346
123.046867; 1.34349E-5; 10.8625
123.413078; 1.34355E-5; 10.8925
123.779288; 1.34358E-5; 10.9273
124.145499; 1.34379E-5; 10.9658
124.511710; 1.34424E-5; 11.0039
124.877921; 1.34483E-5; 11.0375
125.244132; 1.34531E-5; 11.0660
125.610343; 1.34555E-5; 11.0934
125.976554; 1.34556E-5; 11.1249
126.342765; 1.34556E-5; 11.1634
126.708976; 1.34581E-5; 11.2075
127.075187; 1.34641E-5; 11.2522
127.441398; 1.34729E-5; 11.2920
127.807608; 1.34822E-5; 11.3249
128.173819; 1.34897E-5; 11.3526
128.540030; 1.34943E-5; 11.3794
128.906241; 1.34968E-5; 11.4091
129.272452; 1.34987E-5; 11.4428
129.638663; 1.35016E-5; 11.4797
130.004874; 1.35061E-5; 11.5170
130.371085; 1.35106E-5; 11.5522
130.737296; 1.35149E-5; 11.5838
131.103507; 1.35184E-5; 11.6126
131.469718; 1.35207E-5; 11.6410
131.835928; 1.35216E-5; 11.6717
132.202139; 1.35221E-5; 11.7062
132.568350; 1.35234E-5; 11.7441
132.934561; 1.35264E-5; 11.7834
133.300772; 1.35312E-5; 11.8212
133.666983; 1.35369E-5; 11.8560
134.033194; 1.35424E-5; 11.8879
134.399405; 1.35469E-5; 11.9179
134.765616; 1.35504E-5; 11.9486
135.131827; 1.35533E-5; 11.9817
135.498037; 1.35567E-5; 12.0173
135.864248; 1.35611E-5; 12.0541
136.230459; 1.35665E-5; 12.0896
136.596670; 1.35723E-5; 12.1228
