* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:33:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-N006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
73.608403; 2.09246E-6; 8.4737
73.974614; 2.09453E-6; 8.4632
74.340825; 2.09921E-6; 8.4349
74.707036; 2.10370E-6; 8.4167
75.073247; 2.10652E-6; 8.4416
75.439458; 2.10809E-6; 8.5226
75.805669; 2.10982E-6; 8.6406
76.171880; 2.11217E-6; 8.7563
76.538091; 2.11438E-6; 8.8375
76.904301; 2.11528E-6; 8.8752
77.270512; 2.11439E-6; 8.8813
77.636723; 2.11214E-6; 8.8772
78.002934; 2.10947E-6; 8.8836
78.369145; 2.10744E-6; 8.9129
78.735356; 2.10700E-6; 8.9685
79.101567; 2.10871E-6; 9.0395
79.467778; 2.11222E-6; 9.1050
79.833989; 2.11616E-6; 9.1469
80.200200; 2.11864E-6; 9.1635
80.566411; 2.11872E-6; 9.1725
80.932622; 2.11715E-6; 9.1975
81.298833; 2.11593E-6; 9.2489
81.665044; 2.11647E-6; 9.3162
82.031255; 2.11870E-6; 9.3798
82.397466; 2.12113E-6; 9.4287
82.763677; 2.12213E-6; 9.4735
83.129888; 2.12142E-6; 9.5328
83.496099; 2.12014E-6; 9.6163
83.862310; 2.11986E-6; 9.7127
84.228521; 2.12123E-6; 9.7968
84.594732; 2.12352E-6; 9.8487
84.960943; 2.12534E-6; 9.8671
85.327154; 2.12576E-6; 9.8694
85.693365; 2.12498E-6; 9.8806
86.059576; 2.12406E-6; 9.9164
86.425787; 2.12412E-6; 9.9777
86.791998; 2.12561E-6; 10.0530
87.158209; 2.12802E-6; 10.1282
87.524420; 2.13041E-6; 10.1950
87.890631; 2.13214E-6; 10.2529
88.256841; 2.13314E-6; 10.3053
88.623052; 2.13374E-6; 10.3539
88.989263; 2.13434E-6; 10.3946
89.355474; 2.13493E-6; 10.4216
89.721685; 2.13494E-6; 10.4361
90.087896; 2.13376E-6; 10.4498
90.454107; 2.13151E-6; 10.4815
90.820318; 2.12939E-6; 10.5452
91.186529; 2.12895E-6; 10.6364
91.552740; 2.13104E-6; 10.7320
91.918951; 2.13492E-6; 10.8052
92.285162; 2.13867E-6; 10.8434
92.651373; 2.14050E-6; 10.8569
93.017584; 2.14003E-6; 10.8690
93.383795; 2.13843E-6; 10.8977
93.750006; 2.13744E-6; 10.9433
94.116217; 2.13793E-6; 10.9900
94.482428; 2.13945E-6; 11.0225
94.848639; 2.14098E-6; 11.0395
95.214850; 2.14179E-6; 11.0526
95.581061; 2.14196E-6; 11.0768
95.947272; 2.14212E-6; 11.1182
96.313483; 2.14272E-6; 11.1731
96.679694; 2.14365E-6; 11.2340
97.045905; 2.14439E-6; 11.2985
97.412116; 2.14478E-6; 11.3695
97.778327; 2.14526E-6; 11.4489
98.144538; 2.14649E-6; 11.5289
98.510749; 2.14863E-6; 11.5945
98.876960; 2.15102E-6; 11.6339
99.243170; 2.15259E-6; 11.6485
99.609381; 2.15268E-6; 11.6524
99.975592; 2.15167E-6; 11.6652
100.341803; 2.15077E-6; 11.6979
100.708014; 2.15117E-6; 11.7486
101.074225; 2.15326E-6; 11.8055
101.440436; 2.15638E-6; 11.8571
101.806647; 2.15934E-6; 11.9007
102.172858; 2.16125E-6; 11.9431
102.539069; 2.16196E-6; 11.9933
102.905280; 2.16200E-6; 12.0550
103.271491; 2.16207E-6; 12.1229
103.637702; 2.16248E-6; 12.1878
104.003913; 2.16312E-6; 12.2426
104.370124; 2.16354E-6; 12.2857
