* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:08:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-T50SL-1025-B002
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
73.974605; 1.41154E-5; 12.0431
74.340816; 1.41239E-5; 12.1229
74.707027; 1.41241E-5; 12.1918
75.073238; 1.41145E-5; 12.2604
75.439449; 1.40991E-5; 12.3380
75.805660; 1.40863E-5; 12.4233
76.171870; 1.40812E-5; 12.5041
76.538081; 1.40821E-5; 12.5683
76.904292; 1.40834E-5; 12.6136
77.270503; 1.40817E-5; 12.6473
77.636714; 1.40772E-5; 12.6805
78.002925; 1.40735E-5; 12.7200
78.369136; 1.40744E-5; 12.7657
78.735347; 1.40820E-5; 12.8156
79.101558; 1.40970E-5; 12.8651
79.467769; 1.41180E-5; 12.9096
79.833980; 1.41418E-5; 12.9456
80.200190; 1.41632E-5; 12.9737
80.566401; 1.41781E-5; 13.0015
80.932612; 1.41867E-5; 13.0400
81.298823; 1.41934E-5; 13.0972
81.665034; 1.42026E-5; 13.1714
82.031245; 1.42167E-5; 13.2526
82.397456; 1.42341E-5; 13.3293
82.763667; 1.42500E-5; 13.3980
83.129878; 1.42609E-5; 13.4625
83.496089; 1.42666E-5; 13.5295
83.862300; 1.42700E-5; 13.6013
84.228510; 1.42739E-5; 13.6747
84.594721; 1.42787E-5; 13.7439
84.960932; 1.42829E-5; 13.8060
85.327143; 1.42849E-5; 13.8618
85.693354; 1.42845E-5; 13.9155
86.059565; 1.42835E-5; 13.9702
86.425776; 1.42837E-5; 14.0264
86.791987; 1.42863E-5; 14.0824
87.158198; 1.42914E-5; 14.1363
87.524409; 1.42984E-5; 14.1870
87.890619; 1.43074E-5; 14.2337
