* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 11:29:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-T60VS-1125-N001 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
145.385732; 2.05926E-5; 14.4007
145.751943; 2.05989E-5; 14.4269
146.118154; 2.06020E-5; 14.4573
146.484365; 2.06043E-5; 14.4936
146.850576; 2.06085E-5; 14.5346
147.216787; 2.06156E-5; 14.5772
147.582997; 2.06249E-5; 14.6186
147.949208; 2.06348E-5; 14.6582
148.315419; 2.06442E-5; 14.6969
148.681630; 2.06533E-5; 14.7358
149.047841; 2.06626E-5; 14.7750
149.414052; 2.06723E-5; 14.8137
149.780263; 2.06820E-5; 14.8512
150.146474; 2.06905E-5; 14.8875
150.512685; 2.06973E-5; 14.9233
150.878896; 2.07036E-5; 14.9587
151.245107; 2.07119E-5; 14.9931
151.611317; 2.07206E-5; 15.0261
151.977528; 2.07276E-5; 15.0589
152.343739; 2.07296E-5; 15.0939
152.709950; 2.07314E-5; 15.1328
153.076161; 2.07361E-5; 15.1750
153.442372; 2.07465E-5; 15.2169
153.808583; 2.07604E-5; 15.2547
154.174794; 2.07748E-5; 15.2861
154.541005; 2.07862E-5; 15.3131
154.907216; 2.07933E-5; 15.3404
155.273427; 2.07979E-5; 15.3719
155.639637; 2.08032E-5; 15.4090
156.005848; 2.08119E-5; 15.4487
156.372059; 2.08234E-5; 15.4868
156.738270; 2.08354E-5; 15.5212
157.104481; 2.08454E-5; 15.5536
157.470692; 2.08528E-5; 15.5870
157.836903; 2.08594E-5; 15.6237
158.203114; 2.08672E-5; 15.6627
158.569325; 2.08767E-5; 15.7013
158.935536; 2.08866E-5; 15.7373
159.301746; 2.08950E-5; 15.7707
159.667957; 2.09012E-5; 15.8042
160.034168; 2.09063E-5; 15.8401
160.400379; 2.09122E-5; 15.8789
160.766590; 2.09205E-5; 15.9181
161.132801; 2.09309E-5; 15.9552
161.499012; 2.09421E-5; 15.9887
161.865223; 2.09524E-5; 16.0195
162.231434; 2.09613E-5; 16.0492
162.597645; 2.09693E-5; 16.0796
162.963856; 2.09776E-5; 16.1115
163.330066; 2.09869E-5; 16.1442
163.696277; 2.09972E-5; 16.1768
164.062488; 2.10077E-5; 16.2085
164.428699; 2.10171E-5; 16.2400
164.794910; 2.10255E-5; 16.2732
165.161121; 2.10333E-5; 16.3099
165.527332; 2.10423E-5; 16.3501
165.893543; 2.10531E-5; 16.3915
166.259754; 2.10653E-5; 16.4320
166.625965; 2.10771E-5; 16.4707
166.992176; 2.10872E-5; 16.5088
167.358386; 2.10959E-5; 16.5478
167.724597; 2.11047E-5; 16.5882
168.090808; 2.11148E-5; 16.6278
168.457019; 2.11251E-5; 16.6635
168.823230; 2.11334E-5; 16.6950
169.189441; 2.11378E-5; 16.7254
169.555652; 2.11396E-5; 16.7588
169.921863; 2.11421E-5; 16.7959
170.288074; 2.11482E-5; 16.8342
170.654285; 2.11579E-5; 16.8694
171.020496; 2.11689E-5; 16.8999
171.386706; 2.11799E-5; 16.9274
171.752917; 2.11921E-5; 16.9546
172.119128; 2.12073E-5; 16.9796
172.485339; 2.12237E-5; 16.9989
172.851550; 2.12355E-5; 17.0125
173.217761; 2.12384E-5; 17.0295
173.583972; 2.12362E-5; 17.0634
173.950183; 2.12412E-5; 17.1184
174.316394; 2.12645E-5; 17.1807
174.682605; 2.13036E-5; 17.2269
175.048816; 2.13396E-5; 17.2444
175.415026; 2.13513E-5; 17.2487
175.781237; 2.13354E-5; 17.2756
176.147448; 2.13147E-5; 17.3513
176.513659; 2.13223E-5; 17.4630
176.879870; 2.13698E-5; 17.5601
177.246081; 2.14293E-5; 17.5949
177.612292; 2.14489E-5; 17.5711
177.978503; 2.13954E-5; 17.5559
178.344714; 2.12905E-5; 17.6372
178.710925; 2.12119E-5; 17.8528
179.077136; 2.12395E-5; 18.1425
179.443346; 2.13950E-5; 18.3735
179.809557; 2.16177E-5; 18.4276
180.175768; 2.17997E-5; 18.2869
180.541979; 2.18541E-5; 18.0448
180.908190; 2.17698E-5; 17.8416
181.274401; 2.16144E-5; 17.7767
181.640612; 2.14842E-5; 17.8544
182.006823; 2.14367E-5; 17.9932
182.373034; 2.14630E-5; 18.0968
182.739245; 2.15099E-5; 18.1209
183.105455; 2.15284E-5; 18.0919
183.471666; 2.15080E-5; 18.0680
183.837877; 2.14746E-5; 18.0877
184.204088; 2.14610E-5; 18.1442
184.570299; 2.14789E-5; 18.2024
184.936510; 2.15144E-5; 18.2335
185.302721; 2.15459E-5; 18.2370
185.668932; 2.15601E-5; 18.2346
186.035143; 2.15618E-5; 18.2480
186.401354; 2.15620E-5; 18.2796
186.767565; 2.15725E-5; 18.3212
187.133775; 2.15921E-5; 18.3617
187.499986; 2.16135E-5; 18.3984
187.866197; 2.16302E-5; 18.4327
188.232408; 2.16426E-5; 18.4694
188.598619; 2.16544E-5; 18.5107
188.964830; 2.16680E-5; 18.5544
189.331041; 2.16827E-5; 18.5965
189.697252; 2.16963E-5; 18.6359
190.063463; 2.17076E-5; 18.6738
190.429674; 2.17171E-5; 18.7114
190.795885; 2.17253E-5; 18.7487
191.162095; 2.17324E-5; 18.7851
191.528306; 2.17383E-5; 18.8209
191.894517; 2.17440E-5; 18.8575
192.260728; 2.17509E-5; 18.8946
192.626939; 2.17598E-5; 18.9302
192.993150; 2.17697E-5; 18.9624
193.359361; 2.17786E-5; 18.9918
193.725572; 2.17860E-5; 19.0210
194.091783; 2.17932E-5; 19.0524
194.457994; 2.18028E-5; 19.0853
194.824205; 2.18156E-5; 19.1170
195.190415; 2.18298E-5; 19.1449
195.556626; 2.18425E-5; 19.1694
195.922837; 2.18520E-5; 19.1942
196.289048; 2.18596E-5; 19.2235
196.655259; 2.18683E-5; 19.2579
197.021470; 2.18800E-5; 19.2949
197.387681; 2.18944E-5; 19.3312
197.753892; 2.19093E-5; 19.3659
198.120103; 2.19235E-5; 19.4001
198.486314; 2.19375E-5; 19.4351
198.852525; 2.19522E-5; 19.4702
199.218735; 2.19668E-5; 19.5035
199.584946; 2.19791E-5; 19.5348
199.951157; 2.19872E-5; 19.5671
200.317368; 2.19928E-5; 19.6049
200.683579; 2.20006E-5; 19.6487
201.049790; 2.20138E-5; 19.6927
201.416001; 2.20304E-5; 19.7291
201.782212; 2.20433E-5; 19.7557
202.148423; 2.20466E-5; 19.7792
202.514634; 2.20421E-5; 19.8118
202.880845; 2.20397E-5; 19.8585
203.247055; 2.20494E-5; 19.9096
203.613266; 2.20707E-5; 19.9461
203.979477; 2.20884E-5; 19.9561
204.345688; 2.20830E-5; 19.9501
204.711899; 2.20476E-5; 19.9594
205.078110; 2.19983E-5; 20.0154
205.444321; 2.19679E-5; 20.1244
205.810532; 2.19852E-5; 20.2571
206.176743; 2.20530E-5; 20.3630
206.542954; 2.21445E-5; 20.4038
206.909164; 2.22195E-5; 20.3781
207.275375; 2.22503E-5; 20.3224
207.641586; 2.22388E-5; 20.2840
208.007797; 2.22110E-5; 20.2907
208.374008; 2.21960E-5; 20.3364
208.740219; 2.22070E-5; 20.3918
209.106430; 2.22348E-5; 20.4303
209.472641; 2.22612E-5; 20.4467
209.838852; 2.22741E-5; 20.4559
210.205063; 2.22761E-5; 20.4760
210.571274; 2.22790E-5; 20.5127
210.937484; 2.22919E-5; 20.5572
211.303695; 2.23136E-5; 20.5963
211.669906; 2.23356E-5; 20.6244
212.036117; 2.23508E-5; 20.6471
212.402328; 2.23588E-5; 20.6743
212.768539; 2.23656E-5; 20.7106
213.134750; 2.23770E-5; 20.7524
213.500961; 2.23936E-5; 20.7918
213.867172; 2.24109E-5; 20.8244
214.233383; 2.24242E-5; 20.8525
214.599594; 2.24325E-5; 20.8822
214.965804; 2.24397E-5; 20.9173
215.332015; 2.24499E-5; 20.9558
215.698226; 2.24646E-5; 20.9925
216.064437; 2.24812E-5; 21.0228
216.430648; 2.24953E-5; 21.0472
216.796859; 2.25041E-5; 21.0692
217.163070; 2.25081E-5; 21.0946
217.529281; 2.25104E-5; 21.1265
217.895492; 2.25150E-5; 21.1648
218.261703; 2.25244E-5; 21.2060
218.627914; 2.25389E-5; 21.2462
218.994124; 2.25568E-5; 21.2820
219.360335; 2.25753E-5; 21.3129
219.726546; 2.25918E-5; 21.3396
220.092757; 2.26048E-5; 21.3650
220.458968; 2.26147E-5; 21.3925
220.825179; 2.26234E-5; 21.4239
221.191390; 2.26332E-5; 21.4588
221.557601; 2.26457E-5; 21.4948
221.923812; 2.26602E-5; 21.5292
222.290023; 2.26734E-5; 21.5606
222.656234; 2.26845E-5; 21.5903
223.022444; 2.26936E-5; 21.6203
223.388655; 2.27036E-5; 21.6527
223.754866; 2.27140E-5; 21.6869
224.121077; 2.27258E-5; 21.7214
224.487288; 2.27383E-5; 21.7544
224.853499; 2.27504E-5; 21.7866
225.219710; 2.27619E-5; 21.8193
225.585921; 2.27737E-5; 21.8533
225.952132; 2.27869E-5; 21.8880
226.318343; 2.28020E-5; 21.9204
226.684554; 2.28176E-5; 21.9497
227.050764; 2.28318E-5; 21.9764
227.416975; 2.28433E-5; 22.0036
227.783186; 2.28531E-5; 22.0328
228.149397; 2.28628E-5; 22.0650
228.515608; 2.28739E-5; 22.0987
228.881819; 2.28867E-5; 22.1320
229.248030; 2.29000E-5; 22.1637
229.614241; 2.29128E-5; 22.1942
229.980452; 2.29253E-5; 22.2248
230.346663; 2.29379E-5; 22.2554
230.712873; 2.29511E-5; 22.2857
231.079084; 2.29650E-5; 22.3151
231.445295; 2.29787E-5; 22.3436
231.811506; 2.29917E-5; 22.3711
232.177717; 2.30037E-5; 22.3978
232.543928; 2.30145E-5; 22.4243
232.910139; 2.30240E-5; 22.4524
233.276350; 2.30333E-5; 22.4840
233.642561; 2.30438E-5; 22.5193
234.008772; 2.30580E-5; 22.5566
234.374983; 2.30758E-5; 22.5914
234.741193; 2.30946E-5; 22.6213
235.107404; 2.31100E-5; 22.6481
235.473615; 2.31203E-5; 22.6777
235.839826; 2.31290E-5; 22.7156
236.206037; 2.31429E-5; 22.7613
236.572248; 2.31658E-5; 22.8057
236.938459; 2.31930E-5; 22.8380
237.304670; 2.32127E-5; 22.8565
237.670881; 2.32146E-5; 22.8740
