* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:59:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TRVS-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
73.974605; 1.66020E-5; 13.4116
74.340816; 1.65908E-5; 13.4406
74.707027; 1.65867E-5; 13.4873
75.073238; 1.65976E-5; 13.5454
75.439449; 1.66232E-5; 13.6000
75.805660; 1.66575E-5; 13.6420
76.171870; 1.66919E-5; 13.6737
76.538081; 1.67215E-5; 13.7059
76.904292; 1.67455E-5; 13.7498
77.270503; 1.67673E-5; 13.8096
77.636714; 1.67904E-5; 13.8827
78.002925; 1.68154E-5; 13.9622
78.369136; 1.68400E-5; 14.0401
78.735347; 1.68597E-5; 14.1149
79.101558; 1.68709E-5; 14.1899
79.467769; 1.68736E-5; 14.2721
79.833980; 1.68725E-5; 14.3665
80.200190; 1.68733E-5; 14.4698
80.566401; 1.68807E-5; 14.5712
80.932612; 1.68940E-5; 14.6588
81.298823; 1.69090E-5; 14.7268
81.665034; 1.69192E-5; 14.7785
82.031245; 1.69227E-5; 14.8231
82.397456; 1.69222E-5; 14.8678
82.763667; 1.69221E-5; 14.9159
83.129878; 1.69249E-5; 14.9659
83.496089; 1.69311E-5; 15.0159
83.862300; 1.69403E-5; 15.0662
84.228510; 1.69529E-5; 15.1180
84.594721; 1.69694E-5; 15.1709
84.960932; 1.69897E-5; 15.2231
85.327143; 1.70116E-5; 15.2723
85.693354; 1.70325E-5; 15.3204
86.059565; 1.70512E-5; 15.3708
86.425776; 1.70677E-5; 15.4266
86.791987; 1.70832E-5; 15.4882
87.158198; 1.70973E-5; 15.5544
87.524409; 1.71099E-5; 15.6240
87.890619; 1.71214E-5; 15.6969
88.256830; 1.71336E-5; 15.7729
88.623041; 1.71469E-5; 15.8499
88.989252; 1.71611E-5; 15.9246
89.355463; 1.71750E-5; 15.9942
89.721674; 1.71870E-5; 16.0590
90.087885; 1.71963E-5; 16.1207
90.454096; 1.72036E-5; 16.1817
90.820307; 1.72104E-5; 16.2433
91.186518; 1.72181E-5; 16.3049
91.552729; 1.72271E-5; 16.3655
91.918939; 1.72375E-5; 16.4246
92.285150; 1.72497E-5; 16.4816
92.651361; 1.72630E-5; 16.5359
93.017572; 1.72766E-5; 16.5870
93.383783; 1.72888E-5; 16.6361
93.749994; 1.72984E-5; 16.6867
94.116205; 1.73056E-5; 16.7432
94.482416; 1.73124E-5; 16.8076
94.848627; 1.73227E-5; 16.8792
95.214838; 1.73388E-5; 16.9531
95.581049; 1.73595E-5; 17.0243
95.947259; 1.73819E-5; 17.0905
96.313470; 1.74033E-5; 17.1524
96.679681; 1.74230E-5; 17.2118
97.045892; 1.74404E-5; 17.2698
97.412103; 1.74559E-5; 17.3263
97.778314; 1.74689E-5; 17.3826
98.144525; 1.74792E-5; 17.4402
98.510736; 1.74874E-5; 17.5015
98.876947; 1.74959E-5; 17.5681
99.243158; 1.75070E-5; 17.6390
99.609369; 1.75224E-5; 17.7096
99.975579; 1.75410E-5; 17.7752
100.341790; 1.75603E-5; 17.8327
100.708001; 1.75773E-5; 17.8842
101.074212; 1.75907E-5; 17.9342
101.440423; 1.76011E-5; 17.9872
101.806634; 1.76107E-5; 18.0452
102.172845; 1.76216E-5; 18.1074
102.539056; 1.76348E-5; 18.1718
102.905267; 1.76504E-5; 18.2358
103.271478; 1.76677E-5; 18.2977
103.637689; 1.76857E-5; 18.3569
104.003899; 1.77034E-5; 18.4129
