* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:31:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-B006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
73.608403; 3.44895E-6; 13.7452
73.974614; 3.45391E-6; 13.8090
74.340825; 3.46127E-6; 13.9051
74.707036; 3.47031E-6; 14.0148
75.073247; 3.47925E-6; 14.1158
75.439458; 3.48586E-6; 14.1938
75.805669; 3.48884E-6; 14.2482
76.171880; 3.48805E-6; 14.2915
76.538091; 3.48488E-6; 14.3444
76.904301; 3.48213E-6; 14.4241
77.270512; 3.48304E-6; 14.5304
77.636723; 3.48915E-6; 14.6454
78.002934; 3.49892E-6; 14.7447
78.369145; 3.50846E-6; 14.8166
78.735356; 3.51409E-6; 14.8732
79.101567; 3.51495E-6; 14.9376
79.467778; 3.51321E-6; 15.0236
79.833989; 3.51199E-6; 15.1233
80.200200; 3.51248E-6; 15.2147
80.566411; 3.51367E-6; 15.2844
80.932622; 3.51405E-6; 15.3399
81.298833; 3.51380E-6; 15.4017
81.665044; 3.51462E-6; 15.4822
82.031255; 3.51840E-6; 15.5738
82.397466; 3.52495E-6; 15.6553
82.763677; 3.53180E-6; 15.7146
83.129888; 3.53623E-6; 15.7584
83.496099; 3.53758E-6; 15.8060
83.862310; 3.53768E-6; 15.8711
84.228521; 3.53904E-6; 15.9489
84.594732; 3.54258E-6; 16.0219
84.960943; 3.54694E-6; 16.0771
85.327154; 3.54987E-6; 16.1179
85.693365; 3.55037E-6; 16.1627
86.059576; 3.54942E-6; 16.2287
86.425787; 3.54911E-6; 16.3188
86.791998; 3.55095E-6; 16.4222
87.158209; 3.55485E-6; 16.5229
87.524420; 3.55971E-6; 16.6114
87.890631; 3.56458E-6; 16.6871
88.256841; 3.56904E-6; 16.7538
88.623052; 3.57279E-6; 16.8157
88.989263; 3.57559E-6; 16.8757
89.355474; 3.57736E-6; 16.9380
89.721685; 3.57840E-6; 17.0078
90.087896; 3.57961E-6; 17.0864
90.454107; 3.58201E-6; 17.1681
90.820318; 3.58600E-6; 17.2424
91.186529; 3.59086E-6; 17.2988
91.552740; 3.59515E-6; 17.3360
91.918951; 3.59773E-6; 17.3642
92.285162; 3.59879E-6; 17.3991
92.651373; 3.59977E-6; 17.4527
93.017584; 3.60251E-6; 17.5243
93.383795; 3.60783E-6; 17.6030
93.750006; 3.61489E-6; 17.6757
94.116217; 3.62153E-6; 17.7383
94.482428; 3.62583E-6; 17.7991
94.848639; 3.62771E-6; 17.8740
95.214850; 3.62897E-6; 17.9728
95.581061; 3.63189E-6; 18.0908
95.947272; 3.63778E-6; 18.2093
96.313483; 3.64603E-6; 18.3063
96.679694; 3.65431E-6; 18.3697
97.045905; 3.66000E-6; 18.4050
97.412116; 3.66184E-6; 18.4306
97.778327; 3.66066E-6; 18.4676
98.144538; 3.65876E-6; 18.5264
98.510749; 3.65838E-6; 18.6033
98.876960; 3.66062E-6; 18.6857
99.243170; 3.66505E-6; 18.7617
99.609381; 3.67028E-6; 18.8263
99.975592; 3.67502E-6; 18.8833
100.341803; 3.67867E-6; 18.9403
100.708014; 3.68144E-6; 19.0047
101.074225; 3.68409E-6; 19.0783
101.440436; 3.68727E-6; 19.1577
101.806647; 3.69128E-6; 19.2349
102.172858; 3.69579E-6; 19.3026
102.539069; 3.70010E-6; 19.3574
102.905280; 3.70344E-6; 19.4020
103.271491; 3.70548E-6; 19.4441
103.637702; 3.70663E-6; 19.4936
104.003913; 3.70793E-6; 19.5570
104.370124; 3.71025E-6; 19.6338
104.736335; 3.71442E-6; 19.7172
105.102546; 3.72010E-6; 19.7982
105.468757; 3.72628E-6; 19.8713
105.834968; 3.73142E-6; 19.9370
106.201179; 3.73495E-6; 20.0003
106.567390; 3.73713E-6; 20.0656
106.933601; 3.73884E-6; 20.1332
107.299812; 3.74081E-6; 20.1980
107.666023; 3.74315E-6; 20.2555
108.032234; 3.74550E-6; 20.3052
108.398445; 3.74752E-6; 20.3524
108.764656; 3.74946E-6; 20.4054
109.130867; 3.75212E-6; 20.4687
109.497078; 3.75619E-6; 20.5406
109.863289; 3.76168E-6; 20.6133
110.229500; 3.76760E-6; 20.6805
110.595710; 3.77263E-6; 20.7424
110.961921; 3.77611E-6; 20.8057
111.328132; 3.77858E-6; 20.8773
111.694343; 3.78139E-6; 20.9578
112.060554; 3.78570E-6; 21.0393
112.426765; 3.79149E-6; 21.1114
112.792976; 3.79769E-6; 21.1693
113.159187; 3.80306E-6; 21.2182
113.525398; 3.80726E-6; 21.2685
113.891609; 3.81093E-6; 21.3276
114.257820; 3.81488E-6; 21.3937
114.624031; 3.81904E-6; 21.4589
114.990242; 3.82234E-6; 21.5192
115.356453; 3.82350E-6; 21.5794
115.722664; 3.82341E-6; 21.6503
