* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:40:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-B001 (HOT) Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
73.974605; 2.48115E-5; 13.5189
74.340816; 2.48528E-5; 13.5460
74.707027; 2.48752E-5; 13.5943
75.073238; 2.48901E-5; 13.6747
75.439449; 2.49112E-5; 13.7813
75.805660; 2.49456E-5; 13.8963
76.171870; 2.49879E-5; 14.0033
76.538081; 2.50271E-5; 14.0968
76.904292; 2.50545E-5; 14.1811
77.270503; 2.50697E-5; 14.2614
77.636714; 2.50762E-5; 14.3402
78.002925; 2.50768E-5; 14.4168
78.369136; 2.50734E-5; 14.4894
78.735347; 2.50679E-5; 14.5594
79.101558; 2.50631E-5; 14.6269
79.467769; 2.50614E-5; 14.6911
79.833980; 2.50643E-5; 14.7510
80.200190; 2.50705E-5; 14.8063
80.566401; 2.50809E-5; 14.8582
80.932612; 2.50967E-5; 14.9075
81.298823; 2.51195E-5; 14.9542
81.665034; 2.51455E-5; 14.9987
82.031245; 2.51719E-5; 15.0433
82.397456; 2.51977E-5; 15.0914
82.763667; 2.52246E-5; 15.1468
83.129878; 2.52544E-5; 15.2092
83.496089; 2.52873E-5; 15.2760
83.862300; 2.53212E-5; 15.3455
84.228510; 2.53542E-5; 15.4178
84.594721; 2.53868E-5; 15.4934
84.960932; 2.54206E-5; 15.5701
85.327143; 2.54549E-5; 15.6419
85.693354; 2.54848E-5; 15.7055
86.059565; 2.55038E-5; 15.7626
86.425776; 2.55094E-5; 15.8212
86.791987; 2.55060E-5; 15.8893
87.158198; 2.55023E-5; 15.9686
87.524409; 2.55059E-5; 16.0527
87.890619; 2.55195E-5; 16.1319
88.256830; 2.55395E-5; 16.1996
88.623041; 2.55583E-5; 16.2568
88.989252; 2.55723E-5; 16.3094
89.355463; 2.55835E-5; 16.3629
89.721674; 2.55960E-5; 16.4198
90.087885; 2.56124E-5; 16.4782
90.454096; 2.56331E-5; 16.5356
90.820307; 2.56564E-5; 16.5918
91.186518; 2.56811E-5; 16.6477
91.552729; 2.57069E-5; 16.7041
91.918939; 2.57336E-5; 16.7611
92.285150; 2.57609E-5; 16.8185
92.651361; 2.57875E-5; 16.8762
93.017572; 2.58127E-5; 16.9347
93.383783; 2.58359E-5; 16.9949
93.749994; 2.58578E-5; 17.0573
94.116205; 2.58779E-5; 17.1217
94.482416; 2.58963E-5; 17.1872
94.848627; 2.59149E-5; 17.2536
95.214838; 2.59354E-5; 17.3196
95.581049; 2.59572E-5; 17.3840
95.947259; 2.59784E-5; 17.4462
96.313470; 2.59980E-5; 17.5073
96.679681; 2.60158E-5; 17.5685
97.045892; 2.60334E-5; 17.6312
97.412103; 2.60527E-5; 17.6948
97.778314; 2.60751E-5; 17.7579
98.144525; 2.61004E-5; 17.8184
98.510736; 2.61260E-5; 17.8744
98.876947; 2.61496E-5; 17.9275
99.243158; 2.61694E-5; 17.9810
99.609369; 2.61862E-5; 18.0379
99.975579; 2.62026E-5; 18.1001
100.341790; 2.62214E-5; 18.1665
100.708001; 2.62444E-5; 18.2353
101.074212; 2.62716E-5; 18.3032
101.440423; 2.63010E-5; 18.3682
101.806634; 2.63300E-5; 18.4295
102.172845; 2.63568E-5; 18.4882
102.539056; 2.63807E-5; 18.5464
102.905267; 2.64026E-5; 18.6055
103.271478; 2.64237E-5; 18.6659
103.637689; 2.64448E-5; 18.7271
104.003899; 2.64665E-5; 18.7888
104.370110; 2.64868E-5; 18.8507
104.736321; 2.65083E-5; 18.9125
105.102532; 2.65321E-5; 18.9734
105.468743; 2.65588E-5; 19.0321
105.834954; 2.65855E-5; 19.0882
106.201165; 2.66105E-5; 19.1424
106.567376; 2.66330E-5; 19.1971
106.933587; 2.66539E-5; 19.2543
107.299798; 2.66755E-5; 19.3147
107.666009; 2.66996E-5; 19.3767
108.032219; 2.67259E-5; 19.4379
108.398430; 2.67524E-5; 19.4967
108.764641; 2.67768E-5; 19.5543
109.130852; 2.67983E-5; 19.6134
109.497063; 2.68191E-5; 19.6760
109.863274; 2.68417E-5; 19.7412
110.229485; 2.68671E-5; 19.8057
110.595696; 2.68942E-5; 19.8671
110.961907; 2.69205E-5; 19.9250
111.328118; 2.69448E-5; 19.9810
111.694328; 2.69674E-5; 20.0364
112.060539; 2.69893E-5; 20.0909
112.426750; 2.70102E-5; 20.1440
112.792961; 2.70287E-5; 20.1970
113.159172; 2.70451E-5; 20.2532
113.525383; 2.70633E-5; 20.3152
113.891594; 2.70885E-5; 20.3812
114.257805; 2.71229E-5; 20.4445
114.624016; 2.71619E-5; 20.4987
114.990227; 2.71962E-5; 20.5444
115.356438; 2.72182E-5; 20.5903
115.722648; 2.72347E-5; 20.6481
116.088859; 2.72588E-5; 20.7198
116.455070; 2.73009E-5; 20.7937
116.821281; 2.73536E-5; 20.8536
117.187492; 2.73982E-5; 20.8943
117.553703; 2.74168E-5; 20.9319
117.919914; 2.74119E-5; 20.9951
118.286125; 2.74112E-5; 21.1015
118.652336; 2.74506E-5; 21.2382
119.018547; 2.75466E-5; 21.3627
119.384758; 2.76775E-5; 21.4291
119.750968; 2.77929E-5; 21.4226
120.117179; 2.78456E-5; 21.3721
120.483390; 2.78229E-5; 21.3328
120.849601; 2.77550E-5; 21.3511
121.215812; 2.76930E-5; 21.4355
121.582023; 2.76746E-5; 21.5560
121.948234; 2.77025E-5; 21.6684
122.314445; 2.77506E-5; 21.7458
122.680656; 2.77880E-5; 21.7932
123.046867; 2.78026E-5; 21.8342
123.413078; 2.78046E-5; 21.8889
123.779288; 2.78133E-5; 21.9590
124.145499; 2.78383E-5; 22.0313
124.511710; 2.78742E-5; 22.0922
124.877921; 2.79083E-5; 22.1397
125.244132; 2.79332E-5; 22.1829
125.610343; 2.79523E-5; 22.2321
125.976554; 2.79747E-5; 22.2895
126.342765; 2.80060E-5; 22.3484
126.708976; 2.80430E-5; 22.4010
127.075187; 2.80776E-5; 22.4463
127.441398; 2.81045E-5; 22.4901
127.807608; 2.81256E-5; 22.5406
128.173819; 2.81479E-5; 22.6006
128.540030; 2.81773E-5; 22.6657
128.906241; 2.82139E-5; 22.7286
129.272452; 2.82523E-5; 22.7844
129.638663; 2.82867E-5; 22.8352
130.004874; 2.83149E-5; 22.8860
130.371085; 2.83372E-5; 22.9413
130.737296; 2.83603E-5; 23.0010
131.103507; 2.83875E-5; 23.0617
131.469718; 2.84189E-5; 23.1200
131.835928; 2.84500E-5; 23.1746
132.202139; 2.84782E-5; 23.2268
132.568350; 2.85033E-5; 23.2796
132.934561; 2.85272E-5; 23.3345
133.300772; 2.85523E-5; 23.3912
133.666983; 2.85798E-5; 23.4484
134.033194; 2.86095E-5; 23.5043
134.399405; 2.86398E-5; 23.5585
134.765616; 2.86698E-5; 23.6119
135.131827; 2.86996E-5; 23.6660
135.498037; 2.87303E-5; 23.7214
135.864248; 2.87626E-5; 23.7776
136.230459; 2.87970E-5; 23.8327
136.596670; 2.88320E-5; 23.8861
136.962881; 2.88659E-5; 23.9379
137.329092; 2.88971E-5; 23.9902
137.695303; 2.89262E-5; 24.0450
138.061514; 2.89554E-5; 24.1033
138.427725; 2.89872E-5; 24.1640
138.793936; 2.90227E-5; 24.2244
139.160147; 2.90607E-5; 24.2816
139.526357; 2.90980E-5; 24.3345
139.892568; 2.91318E-5; 24.3847
140.258779; 2.91615E-5; 24.4348
140.624990; 2.91891E-5; 24.4867
140.991201; 2.92167E-5; 24.5404
141.357412; 2.92453E-5; 24.5950
141.723623; 2.92739E-5; 24.6490
142.089834; 2.93020E-5; 24.7026
142.456045; 2.93303E-5; 24.7567
142.822256; 2.93609E-5; 24.8115
143.188467; 2.93948E-5; 24.8644
143.554677; 2.94300E-5; 24.9124
143.920888; 2.94617E-5; 24.9552
144.287099; 2.94861E-5; 24.9968
144.653310; 2.95036E-5; 25.0436
145.019521; 2.95199E-5; 25.0997
145.385732; 2.95423E-5; 25.1638
145.751943; 2.95750E-5; 25.2298
146.118154; 2.96163E-5; 25.2911
146.484365; 2.96600E-5; 25.3445
146.850576; 2.97001E-5; 25.3916
147.216787; 2.97342E-5; 25.4374
147.582997; 2.97643E-5; 25.4861
147.949208; 2.97946E-5; 25.5391
148.315419; 2.98281E-5; 25.5946
148.681630; 2.98649E-5; 25.6498
149.047841; 2.99039E-5; 25.7033
149.414052; 2.99437E-5; 25.7547
149.780263; 2.99833E-5; 25.8043
150.146474; 3.00211E-5; 25.8525
150.512685; 3.00556E-5; 25.8997
