* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:31:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-N012 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.158198; 48.916; 13.2328
87.524409; 48.918; 13.2754
87.890619; 48.920; 13.3232
88.256830; 48.923; 13.3749
88.623041; 48.927; 13.4274
88.989252; 48.930; 13.4789
89.355463; 48.934; 13.5302
89.721674; 48.936; 13.5840
90.087885; 48.939; 13.6411
90.454096; 48.942; 13.7001
90.820307; 48.945; 13.7598
91.186518; 48.947; 13.8185
91.552729; 48.950; 13.8762
91.918939; 48.952; 13.9335
92.285150; 48.954; 13.9905
92.651361; 48.956; 14.0470
93.017572; 48.958; 14.1022
93.383783; 48.959; 14.1555
93.749994; 48.961; 14.2071
94.116205; 48.963; 14.2574
94.482416; 48.964; 14.3068
94.848627; 48.966; 14.3565
95.214838; 48.967; 14.4070
95.581049; 48.970; 14.4584
95.947259; 48.972; 14.5100
96.313470; 48.975; 14.5611
96.679681; 48.978; 14.6111
97.045892; 48.981; 14.6605
97.412103; 48.984; 14.7102
97.778314; 48.987; 14.7623
98.144525; 48.990; 14.8171
98.510736; 48.993; 14.8734
98.876947; 48.996; 14.9304
99.243158; 48.999; 14.9870
99.609369; 49.002; 15.0421
99.975579; 49.005; 15.0958
100.341790; 49.007; 15.1481
100.708001; 49.009; 15.2008
101.074212; 49.010; 15.2553
101.440423; 49.012; 15.3120
101.806634; 49.014; 15.3692
102.172845; 49.017; 15.4245
102.539056; 49.019; 15.4762
102.905267; 49.022; 15.5243
103.271478; 49.024; 15.5706
103.637689; 49.025; 15.6176
104.003899; 49.027; 15.6672
104.370110; 49.029; 15.7189
104.736321; 49.031; 15.7717
105.102532; 49.034; 15.8237
105.468743; 49.037; 15.8740
105.834954; 49.041; 15.9230
106.201165; 49.044; 15.9718
106.567376; 49.047; 16.0222
106.933587; 49.050; 16.0753
107.299798; 49.053; 16.1309
107.666009; 49.056; 16.1873
108.032219; 49.059; 16.2425
108.398430; 49.062; 16.2954
108.764641; 49.065; 16.3483
109.130852; 49.067; 16.4039
109.497063; 49.069; 16.4629
109.863274; 49.071; 16.5222
110.229485; 49.074; 16.5775
110.595696; 49.076; 16.6277
110.961907; 49.078; 16.6767
111.328118; 49.079; 16.7295
111.694328; 49.080; 16.7871
112.060539; 49.083; 16.8433
112.426750; 49.087; 16.8892
112.792961; 49.090; 16.9236
113.159172; 49.092; 16.9553
113.525383; 49.092; 16.9971
113.891594; 49.094; 17.0528
114.257805; 49.098; 17.1117
114.624016; 49.105; 17.1564
114.990227; 49.111; 17.1814
115.356438; 49.113; 17.2015
115.722648; 49.113; 17.2436
116.088859; 49.113; 17.3207
116.455070; 49.120; 17.4155
116.821281; 49.132; 17.4907
117.187492; 49.145; 17.5212
117.553703; 49.151; 17.5227
117.919914; 49.149; 17.5463
118.286125; 49.143; 17.6389
118.652336; 49.145; 17.7989
119.018547; 49.161; 17.9646
119.384758; 49.188; 18.0531
119.750968; 49.214; 18.0233
120.117179; 49.225; 17.9101
120.483390; 49.216; 17.8031
120.849601; 49.194; 17.7877
121.215812; 49.173; 17.8888
121.582023; 49.162; 18.0590
121.948234; 49.166; 18.2184
122.314445; 49.176; 18.3134
122.680656; 49.183; 18.3474
123.046867; 49.183; 18.3640
123.413078; 49.178; 18.4043
123.779288; 49.175; 18.4768
124.145499; 49.176; 18.5575
124.511710; 49.181; 18.6178
124.877921; 49.186; 18.6491
125.244132; 49.188; 18.6667
125.610343; 49.187; 18.6932
125.976554; 49.187; 18.7388
126.342765; 49.188; 18.7964
126.708976; 49.192; 18.8518
127.075187; 49.198; 18.8972
127.441398; 49.202; 18.9353
127.807608; 49.206; 18.9746
128.173819; 49.209; 19.0204
128.540030; 49.213; 19.0709
128.906241; 49.218; 19.1219
129.272452; 49.222; 19.1708
129.638663; 49.226; 19.2191
130.004874; 49.229; 19.2696
130.371085; 49.232; 19.3231
130.737296; 49.235; 19.3777
131.103507; 49.238; 19.4321
131.469718; 49.241; 19.4863
131.835928; 49.243; 19.5412
132.202139; 49.246; 19.5964
132.568350; 49.249; 19.6502
132.934561; 49.252; 19.7006
133.300772; 49.255; 19.7471
133.666983; 49.257; 19.7921
134.033194; 49.259; 19.8383
134.399405; 49.261; 19.8863
134.765616; 49.264; 19.9350
135.131827; 49.267; 19.9826
135.498037; 49.270; 20.0284
135.864248; 49.273; 20.0732
136.230459; 49.276; 20.1191
136.596670; 49.279; 20.1676
136.962881; 49.282; 20.2184
137.329092; 49.286; 20.2702
137.695303; 49.290; 20.3206
138.061514; 49.294; 20.3683
138.427725; 49.298; 20.4137
138.793936; 49.301; 20.4589
139.160147; 49.304; 20.5058
139.526357; 49.307; 20.5553
139.892568; 49.310; 20.6068
140.258779; 49.314; 20.6582
140.624990; 49.317; 20.7087
140.991201; 49.320; 20.7581
141.357412; 49.323; 20.8079
141.723623; 49.326; 20.8580
142.089834; 49.330; 20.9074
142.456045; 49.333; 20.9549
142.822256; 49.336; 21.0007
143.188467; 49.339; 21.0464
143.554677; 49.342; 21.0938
143.920888; 49.345; 21.1433
144.287099; 49.349; 21.1936
144.653310; 49.353; 21.2416
145.019521; 49.357; 21.2857
145.385732; 49.360; 21.3268
145.751943; 49.363; 21.3687
146.118154; 49.365; 21.4143
146.484365; 49.368; 21.4644
146.850576; 49.371; 21.5162
147.216787; 49.374; 21.5670
147.582997; 49.377; 21.6159
147.949208; 49.381; 21.6646
148.315419; 49.384; 21.7142
148.681630; 49.387; 21.7639
149.047841; 49.391; 21.8113
149.414052; 49.395; 21.8552
149.780263; 49.399; 21.8964
150.146474; 49.401; 21.9384
150.512685; 49.403; 21.9846
150.878896; 49.406; 22.0352
151.245107; 49.409; 22.0875
151.611317; 49.414; 22.1381
151.977528; 49.419; 22.1851
152.343739; 49.423; 22.2300
152.709950; 49.426; 22.2747
153.076161; 49.430; 22.3203
153.442372; 49.434; 22.3663
153.808583; 49.438; 22.4116
154.174794; 49.441; 22.4565
154.541005; 49.444; 22.5025
154.907216; 49.447; 22.5513
155.273427; 49.449; 22.6036
155.639637; 49.452; 22.6581
156.005848; 49.456; 22.7124
156.372059; 49.459; 22.7641
156.738270; 49.463; 22.8122
157.104481; 49.467; 22.8572
157.470692; 49.470; 22.9006
157.836903; 49.473; 22.9431
158.203114; 49.476; 22.9852
158.569325; 49.479; 23.0272
158.935536; 49.482; 23.0694
159.301746; 49.485; 23.1127
159.667957; 49.488; 23.1587
160.034168; 49.492; 23.2074
160.400379; 49.496; 23.2576
160.766590; 49.501; 23.3062
161.132801; 49.506; 23.3511
161.499012; 49.511; 23.3931
161.865223; 49.515; 23.4353
162.231434; 49.518; 23.4813
162.597645; 49.522; 23.5327
162.963856; 49.525; 23.5876
163.330066; 49.529; 23.6424
163.696277; 49.534; 23.6940
164.062488; 49.537; 23.7424
164.428699; 49.540; 23.7893
164.794910; 49.543; 23.8369
165.161121; 49.545; 23.8856
165.527332; 49.548; 23.9346
165.893543; 49.550; 23.9826
166.259754; 49.552; 24.0289
166.625965; 49.555; 24.0726
166.992176; 49.558; 24.1130
167.358386; 49.561; 24.1497
167.724597; 49.564; 24.1850
168.090808; 49.567; 24.2216
168.457019; 49.570; 24.2602
168.823230; 49.575; 24.2980
169.189441; 49.580; 24.3325
169.555652; 49.585; 24.3640
169.921863; 49.589; 24.3985
170.288074; 49.593; 24.4427
170.654285; 49.598; 24.4966
171.020496; 49.605; 24.5516
171.386706; 49.612; 24.5982
171.752917; 49.617; 24.6387
172.119128; 49.620; 24.6874
172.485339; 49.621; 24.7582
172.851550; 49.625; 24.8472
173.217761; 49.632; 24.9307
173.583972; 49.640; 24.9841
173.950183; 49.644; 25.0082
174.316394; 49.641; 25.0338
174.682605; 49.634; 25.0968
175.048816; 49.631; 25.1989
175.415026; 49.636; 25.2945
175.781237; 49.646; 25.3268
176.147448; 49.651; 25.2854
