* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:39:42 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TWDV-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
204.345688; 48.145; 30.0510
204.711899; 48.150; 30.1814
205.078110; 48.166; 30.3028
205.444321; 48.190; 30.3563
205.810532; 48.211; 30.3177
206.176743; 48.222; 30.2197
206.542954; 48.217; 30.1324
206.909164; 48.202; 30.1190
207.275375; 48.189; 30.1952
207.641586; 48.185; 30.3234
208.007797; 48.192; 30.4413
208.374008; 48.204; 30.5081
208.740219; 48.213; 30.5258
209.106430; 48.216; 30.5295
209.472641; 48.215; 30.5546
209.838852; 48.213; 30.6122
210.205063; 48.215; 30.6860
210.571274; 48.221; 30.7512
210.937484; 48.228; 30.7956
211.303695; 48.233; 30.8249
211.669906; 48.237; 30.8537
212.036117; 48.239; 30.8917
212.402328; 48.243; 30.9376
212.768539; 48.248; 30.9835
213.134750; 48.253; 31.0239
213.500961; 48.258; 31.0594
213.867172; 48.263; 31.0941
214.233383; 48.267; 31.1309
214.599594; 48.272; 31.1694
214.965804; 48.276; 31.2076
215.332015; 48.281; 31.2449
215.698226; 48.285; 31.2834
216.064437; 48.289; 31.3250
216.430648; 48.293; 31.3697
216.796859; 48.297; 31.4156
217.163070; 48.302; 31.4612
217.529281; 48.306; 31.5065
217.895492; 48.311; 31.5520
218.261703; 48.316; 31.5968
218.627914; 48.321; 31.6391
218.994124; 48.327; 31.6770
219.360335; 48.331; 31.7118
219.726546; 48.335; 31.7465
220.092757; 48.338; 31.7853
220.458968; 48.342; 31.8301
220.825179; 48.346; 31.8784
221.191390; 48.351; 31.9249
221.557601; 48.356; 31.9655
221.923812; 48.362; 32.0000
222.290023; 48.366; 32.0314
222.656234; 48.369; 32.0646
223.022444; 48.372; 32.1021
223.388655; 48.375; 32.1437
223.754866; 48.380; 32.1858
224.121077; 48.384; 32.2255
224.487288; 48.388; 32.2620
224.853499; 48.392; 32.2984
225.219710; 48.395; 32.3386
225.585921; 48.398; 32.3843
225.952132; 48.403; 32.4342
226.318343; 48.408; 32.4832
226.684554; 48.414; 32.5279
227.050764; 48.420; 32.5662
227.416975; 48.426; 32.5998
227.783186; 48.431; 32.6313
228.149397; 48.435; 32.6656
228.515608; 48.439; 32.7065
228.881819; 48.443; 32.7542
229.248030; 48.449; 32.8041
229.614241; 48.455; 32.8484
229.980452; 48.462; 32.8806
230.346663; 48.468; 32.9006
230.712873; 48.471; 32.9179
231.079084; 48.472; 32.9462
231.445295; 48.472; 32.9945
231.811506; 48.473; 33.0588
232.177717; 48.478; 33.1245
232.543928; 48.484; 33.1769
232.910139; 48.491; 33.2126
233.276350; 48.495; 33.2415
233.642561; 48.498; 33.2773
234.008772; 48.501; 33.3246
234.374983; 48.507; 33.3741
234.741193; 48.514; 33.4123
235.107404; 48.522; 33.4336
235.473615; 48.527; 33.4479
235.839826; 48.530; 33.4716
236.206037; 48.534; 33.5106
236.572248; 48.541; 33.5525
236.938459; 48.550; 33.5765
237.304670; 48.557; 33.5753
237.670881; 48.559; 33.5682
238.037092; 48.555; 33.5910
238.403303; 48.552; 33.6679
238.769513; 48.555; 33.7864
239.135724; 48.568; 33.9004
239.501935; 48.587; 33.9604
239.868146; 48.605; 33.9514
240.234357; 48.613; 33.9038
240.600568; 48.612; 33.8716
240.966779; 48.604; 33.8950
241.332990; 48.599; 33.9748
241.699201; 48.601; 34.0779
242.065412; 48.608; 34.1641
242.431623; 48.617; 34.2152
242.797833; 48.624; 34.2428
243.164044; 48.626; 34.2703
243.530255; 48.628; 34.3121
243.896466; 48.631; 34.3633
244.262677; 48.636; 34.4098
244.628888; 48.641; 34.4435
244.995099; 48.644; 34.4696
245.361310; 48.647; 34.5003
245.727521; 48.649; 34.5433
246.093732; 48.653; 34.5934
246.459943; 48.659; 34.6380
246.826153; 48.667; 34.6679
247.192364; 48.673; 34.6850
247.558575; 48.677; 34.7005
