* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:06:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-B005 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.158198; 50.013; 15.5902
87.524409; 50.017; 15.6493
87.890619; 50.021; 15.7128
88.256830; 50.025; 15.7806
88.623041; 50.029; 15.8503
88.989252; 50.034; 15.9185
89.355463; 50.038; 15.9834
89.721674; 50.041; 16.0462
90.087885; 50.044; 16.1100
90.454096; 50.046; 16.1763
90.820307; 50.048; 16.2459
91.186518; 50.050; 16.3164
91.552729; 50.053; 16.3850
91.918939; 50.056; 16.4497
92.285150; 50.060; 16.5098
92.651361; 50.063; 16.5663
93.017572; 50.065; 16.6213
93.383783; 50.068; 16.6772
93.749994; 50.070; 16.7353
94.116205; 50.073; 16.7949
94.482416; 50.076; 16.8542
94.848627; 50.079; 16.9124
95.214838; 50.083; 16.9697
95.581049; 50.086; 17.0280
95.947259; 50.090; 17.0892
96.313470; 50.093; 17.1536
96.679681; 50.098; 17.2187
97.045892; 50.102; 17.2821
97.412103; 50.107; 17.3418
97.778314; 50.111; 17.3992
98.144525; 50.115; 17.4558
98.510736; 50.118; 17.5131
98.876947; 50.121; 17.5717
99.243158; 50.124; 17.6319
99.609369; 50.127; 17.6935
99.975579; 50.130; 17.7563
100.341790; 50.133; 17.8192
100.708001; 50.136; 17.8817
101.074212; 50.140; 17.9433
101.440423; 50.144; 18.0035
101.806634; 50.148; 18.0622
102.172845; 50.151; 18.1197
102.539056; 50.155; 18.1766
102.905267; 50.159; 18.2338
103.271478; 50.162; 18.2919
103.637689; 50.166; 18.3516
104.003899; 50.170; 18.4125
104.370110; 50.174; 18.4733
104.736321; 50.178; 18.5328
105.102532; 50.182; 18.5907
105.468743; 50.185; 18.6486
105.834954; 50.189; 18.7083
106.201165; 50.192; 18.7704
106.567376; 50.196; 18.8341
106.933587; 50.199; 18.8976
107.299798; 50.203; 18.9596
107.666009; 50.207; 19.0205
108.032219; 50.211; 19.0800
108.398430; 50.214; 19.1374
108.764641; 50.218; 19.1933
109.130852; 50.220; 19.2492
109.497063; 50.223; 19.3079
109.863274; 50.226; 19.3698
110.229485; 50.230; 19.4314
110.595696; 50.235; 19.4872
110.961907; 50.240; 19.5343
111.328118; 50.244; 19.5766
111.694328; 50.246; 19.6228
112.060539; 50.249; 19.6792
112.426750; 50.252; 19.7428
112.792961; 50.257; 19.8041
113.159172; 50.263; 19.8560
113.525383; 50.267; 19.9027
113.891594; 50.270; 19.9573
114.257805; 50.273; 20.0287
114.624016; 50.278; 20.1095
114.990227; 50.286; 20.1802
115.356438; 50.294; 20.2265
115.722648; 50.298; 20.2585
116.088859; 50.297; 20.3070
116.455070; 50.295; 20.3972
116.821281; 50.299; 20.5202
117.187492; 50.312; 20.6296
117.553703; 50.328; 20.6754
117.919914; 50.339; 20.6490
118.286125; 50.335; 20.6022
118.652336; 50.318; 20.6184
119.018547; 50.299; 20.7520
119.384758; 50.293; 20.9807
119.750968; 50.307; 21.2131
120.117179; 50.336; 21.3490
120.483390; 50.365; 21.3500
120.849601; 50.380; 21.2617
121.215812; 50.378; 21.1760
121.582023; 50.365; 21.1671
121.948234; 50.354; 21.2454
122.314445; 50.353; 21.3630
122.680656; 50.361; 21.4589
123.046867; 50.371; 21.5054
123.413078; 50.378; 21.5192
123.779288; 50.379; 21.5369
124.145499; 50.379; 21.5816
124.511710; 50.381; 21.6472
124.877921; 50.387; 21.7119
125.244132; 50.393; 21.7604
125.610343; 50.399; 21.7968
125.976554; 50.402; 21.8366
126.342765; 50.404; 21.8909
126.708976; 50.407; 21.9578
127.075187; 50.413; 22.0264
127.441398; 50.419; 22.0875
127.807608; 50.425; 22.1412
128.173819; 50.429; 22.1936
128.540030; 50.433; 22.2501
128.906241; 50.437; 22.3108
129.272452; 50.441; 22.3723
129.638663; 50.446; 22.4323
130.004874; 50.450; 22.4907
130.371085; 50.454; 22.5488
130.737296; 50.458; 22.6060
131.103507; 50.463; 22.6612
131.469718; 50.467; 22.7136
131.835928; 50.471; 22.7642
132.202139; 50.474; 22.8151
132.568350; 50.478; 22.8676
132.934561; 50.481; 22.9209
133.300772; 50.485; 22.9740
133.666983; 50.489; 23.0268
134.033194; 50.493; 23.0806
134.399405; 50.497; 23.1362
134.765616; 50.502; 23.1927
135.131827; 50.507; 23.2482
135.498037; 50.512; 23.3010
135.864248; 50.517; 23.3510
136.230459; 50.521; 23.4006
136.596670; 50.526; 23.4524
136.962881; 50.530; 23.5074
137.329092; 50.535; 23.5641
137.695303; 50.539; 23.6202
138.061514; 50.544; 23.6747
138.427725; 50.549; 23.7280
138.793936; 50.553; 23.7822
139.160147; 50.557; 23.8385
139.526357; 50.561; 23.8967
139.892568; 50.566; 23.9551
140.258779; 50.570; 24.0118
140.624990; 50.575; 24.0659
140.991201; 50.580; 24.1176
141.357412; 50.584; 24.1684
141.723623; 50.588; 24.2186
142.089834; 50.592; 24.2691
142.456045; 50.596; 24.3202
142.822256; 50.600; 24.3726
143.188467; 50.604; 24.4253
143.554677; 50.608; 24.4771
143.920888; 50.613; 24.5273
144.287099; 50.617; 24.5761
144.653310; 50.621; 24.6254
145.019521; 50.625; 24.6776
145.385732; 50.629; 24.7335
145.751943; 50.634; 24.7924
146.118154; 50.639; 24.8515
146.484365; 50.645; 24.9080
146.850576; 50.651; 24.9606
147.216787; 50.656; 25.0104
147.582997; 50.661; 25.0600
147.949208; 50.666; 25.1116
148.315419; 50.671; 25.1648
148.681630; 50.675; 25.2183
149.047841; 50.680; 25.2705
149.414052; 50.684; 25.3214
149.780263; 50.689; 25.3721
150.146474; 50.692; 25.4238
150.512685; 50.696; 25.4766
150.878896; 50.700; 25.5294
151.245107; 50.705; 25.5808
151.611317; 50.709; 25.6300
151.977528; 50.714; 25.6771
152.343739; 50.718; 25.7233
152.709950; 50.722; 25.7692
153.076161; 50.726; 25.8160
153.442372; 50.730; 25.8644
153.808583; 50.735; 25.9147
154.174794; 50.740; 25.9662
154.541005; 50.745; 26.0176
154.907216; 50.751; 26.0680
155.273427; 50.756; 26.1175
155.639637; 50.761; 26.1673
156.005848; 50.767; 26.2184
156.372059; 50.772; 26.2712
156.738270; 50.777; 26.3255
157.104481; 50.781; 26.3809
157.470692; 50.786; 26.4371
157.836903; 50.791; 26.4934
158.203114; 50.796; 26.5484
158.569325; 50.801; 26.6010
158.935536; 50.805; 26.6512
159.301746; 50.808; 26.7003
159.667957; 50.812; 26.7505
160.034168; 50.815; 26.8021
160.400379; 50.819; 26.8537
160.766590; 50.824; 26.9026
161.132801; 50.828; 26.9479
161.499012; 50.833; 26.9905
161.865223; 50.837; 27.0325
162.231434; 50.842; 27.0746
162.597645; 50.847; 27.1164
162.963856; 50.853; 27.1576
163.330066; 50.858; 27.1985
163.696277; 50.864; 27.2404
164.062488; 50.870; 27.2845
164.428699; 50.875; 27.3309
164.794910; 50.881; 27.3803
165.161121; 50.886; 27.4344
165.527332; 50.891; 27.4945
165.893543; 50.897; 27.5597
166.259754; 50.903; 27.6262
166.625965; 50.909; 27.6894
166.992176; 50.915; 27.7474
167.358386; 50.920; 27.8025
167.724597; 50.923; 27.8588
168.090808; 50.926; 27.9170
168.457019; 50.930; 27.9729
168.823230; 50.933; 28.0223
169.189441; 50.936; 28.0659
169.555652; 50.938; 28.1079
169.921863; 50.941; 28.1505
170.288074; 50.944; 28.1891
170.654285; 50.948; 28.2175
171.020496; 50.952; 28.2370
171.386706; 50.954; 28.2601
171.752917; 50.956; 28.3012
172.119128; 50.962; 28.3580
172.485339; 50.973; 28.4075
172.851550; 50.987; 28.4261
173.217761; 50.996; 28.4187
173.583972; 50.999; 28.4252
173.950183; 51.000; 28.4897
174.316394; 51.006; 28.6138
174.682605; 51.023; 28.7414
175.048816; 51.047; 28.8028
175.415026; 51.063; 28.7852
175.781237; 51.061; 28.7629
176.147448; 51.047; 28.8445
176.513659; 51.037; 29.0684
176.879870; 51.049; 29.3392
177.246081; 51.081; 29.4846
177.612292; 51.105; 29.4130
177.978503; 51.089; 29.2296
178.344714; 51.025; 29.2021
178.710925; 50.945; 29.5816
179.077136; 50.907; 30.3752
179.443346; 50.955; 31.2581
179.809557; 51.078; 31.7658
180.175768; 51.217; 31.6391
180.541979; 51.303; 30.9895
180.908190; 51.305; 30.1926
181.274401; 51.235; 29.6465
181.640612; 51.146; 29.5507
182.006823; 51.088; 29.8052
182.373034; 51.084; 30.1174
182.739245; 51.111; 30.2418
183.105455; 51.136; 30.1462
183.471666; 51.137; 29.9736
183.837877; 51.120; 29.8882
184.204088; 51.106; 29.9437
184.570299; 51.108; 30.0663
184.936510; 51.127; 30.1443
185.302721; 51.149; 30.1308
185.668932; 51.162; 30.0685
186.035143; 51.164; 30.0353
186.401354; 51.162; 30.0710
186.767565; 51.166; 30.1589
187.133775; 51.177; 30.2510
187.499986; 51.191; 30.3159
187.866197; 51.202; 30.3559
188.232408; 51.209; 30.3953
188.598619; 51.213; 30.4520
188.964830; 51.218; 30.5221
189.331041; 51.224; 30.5903
189.697252; 51.229; 30.6480
190.063463; 51.233; 30.6991
190.429674; 51.235; 30.7516
190.795885; 51.238; 30.8078
191.162095; 51.241; 30.8619
191.528306; 51.244; 30.9081
191.894517; 51.248; 30.9467
192.260728; 51.251; 30.9825
192.626939; 51.255; 31.0188
192.993150; 51.259; 31.0550
193.359361; 51.263; 31.0890
193.725572; 51.268; 31.1205
194.091783; 51.273; 31.1524
194.457994; 51.279; 31.1876
194.824205; 51.284; 31.2262
195.190415; 51.291; 31.2655
195.556626; 51.298; 31.3039
195.922837; 51.304; 31.3430
196.289048; 51.310; 31.3859
196.655259; 51.316; 31.4342
197.021470; 51.322; 31.4857
197.387681; 51.329; 31.5368
197.753892; 51.335; 31.5863
198.120103; 51.340; 31.6357
198.486314; 51.345; 31.6877
198.852525; 51.350; 31.7420
199.218735; 51.355; 31.7949
199.584946; 51.361; 31.8418
199.951157; 51.366; 31.8817
200.317368; 51.370; 31.9185
200.683579; 51.373; 31.9576
201.049790; 51.376; 32.0014
201.416001; 51.380; 32.0472
201.782212; 51.385; 32.0896
202.148423; 51.390; 32.1247
202.514634; 51.395; 32.1544
202.880845; 51.400; 32.1853
203.247055; 51.404; 32.2230
203.613266; 51.409; 32.2670
203.979477; 51.416; 32.3097
204.345688; 51.425; 32.3421
204.711899; 51.432; 32.3606
205.078110; 51.437; 32.3724
205.444321; 51.439; 32.3924
205.810532; 51.439; 32.4351
206.176743; 51.441; 32.5030
206.542954; 51.446; 32.5848
206.909164; 51.454; 32.6615
207.275375; 51.464; 32.7197
207.641586; 51.473; 32.7591
208.007797; 51.479; 32.7910
208.374008; 51.484; 32.8287
208.740219; 51.488; 32.8773
209.106430; 51.493; 32.9320
209.472641; 51.499; 32.9835
209.838852; 51.506; 33.0266
210.205063; 51.512; 33.0629
210.571274; 51.516; 33.0987
210.937484; 51.520; 33.1388
211.303695; 51.525; 33.1827
211.669906; 51.530; 33.2263
212.036117; 51.535; 33.2664
212.402328; 51.540; 33.3040
212.768539; 51.544; 33.3429
213.134750; 51.549; 33.3866
213.500961; 51.554; 33.4342
213.867172; 51.560; 33.4811
214.233383; 51.567; 33.5227
214.599594; 51.573; 33.5574
214.965804; 51.579; 33.5885
215.332015; 51.584; 33.6209
215.698226; 51.588; 33.6590
216.064437; 51.592; 33.7032
216.430648; 51.598; 33.7499
216.796859; 51.604; 33.7940
217.163070; 51.611; 33.8323
217.529281; 51.616; 33.8655
217.895492; 51.621; 33.8977
218.261703; 51.625; 33.9335
218.627914; 51.629; 33.9757
218.994124; 51.634; 34.0236
219.360335; 51.640; 34.0727
219.726546; 51.646; 34.1177
220.092757; 51.653; 34.1559
220.458968; 51.659; 34.1889
220.825179; 51.664; 34.2214
221.191390; 51.668; 34.2580
221.557601; 51.672; 34.3007
221.923812; 51.678; 34.3473
222.290023; 51.683; 34.3932
222.656234; 51.690; 34.4345
223.022444; 51.696; 34.4710
223.388655; 51.701; 34.5057
223.754866; 51.707; 34.5421
224.121077; 51.712; 34.5815
224.487288; 51.717; 34.6223
224.853499; 51.723; 34.6624
225.219710; 51.729; 34.7003
225.585921; 51.734; 34.7369
225.952132; 51.739; 34.7749
226.318343; 51.743; 34.8150
226.684554; 51.748; 34.8576
227.050764; 51.754; 34.9006
227.416975; 51.759; 34.9424
227.783186; 51.765; 34.9814
228.149397; 51.771; 35.0188
228.515608; 51.776; 35.0559
228.881819; 51.781; 35.0932
229.248030; 51.786; 35.1302
229.614241; 51.791; 35.1668
229.980452; 51.796; 35.2039
230.346663; 51.801; 35.2424
230.712873; 51.806; 35.2831
231.079084; 51.811; 35.3248
231.445295; 51.817; 35.3652
231.811506; 51.823; 35.4015
232.177717; 51.829; 35.4335
232.543928; 51.835; 35.4643
232.910139; 51.839; 35.4980
233.276350; 51.844; 35.5375
233.642561; 51.849; 35.5813
234.008772; 51.855; 35.6251
234.374983; 51.862; 35.6639
