* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:49:25 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-RDHS-1025-B004 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
87.158198; 48.171; 12.9762
87.524409; 48.175; 13.0289
87.890619; 48.179; 13.0722
88.256830; 48.182; 13.1119
88.623041; 48.183; 13.1553
88.989252; 48.184; 13.2075
89.355463; 48.184; 13.2674
89.721674; 48.186; 13.3307
90.087885; 48.188; 13.3917
90.454096; 48.191; 13.4470
90.820307; 48.194; 13.4976
91.186518; 48.196; 13.5471
91.552729; 48.197; 13.5985
91.918939; 48.199; 13.6529
92.285150; 48.202; 13.7086
92.651361; 48.205; 13.7620
93.017572; 48.208; 13.8106
93.383783; 48.211; 13.8548
93.749994; 48.213; 13.8986
94.116205; 48.215; 13.9460
94.482416; 48.216; 13.9992
94.848627; 48.217; 14.0572
95.214838; 48.220; 14.1156
95.581049; 48.223; 14.1704
95.947259; 48.226; 14.2209
96.313470; 48.229; 14.2702
96.679681; 48.230; 14.3225
97.045892; 48.232; 14.3800
97.412103; 48.234; 14.4401
97.778314; 48.237; 14.4983
98.144525; 48.241; 14.5492
98.510736; 48.243; 14.5918
98.876947; 48.245; 14.6312
99.243158; 48.246; 14.6749
99.609369; 48.246; 14.7281
99.975579; 48.246; 14.7897
100.341790; 48.249; 14.8527
100.708001; 48.252; 14.9107
101.074212; 48.256; 14.9612
101.440423; 48.260; 15.0071
101.806634; 48.262; 15.0538
102.172845; 48.265; 15.1042
102.539056; 48.268; 15.1568
102.905267; 48.271; 15.2081
103.271478; 48.274; 15.2558
103.637689; 48.276; 15.3025
104.003899; 48.278; 15.3533
104.370110; 48.279; 15.4110
104.736321; 48.281; 15.4740
105.102532; 48.283; 15.5362
105.468743; 48.287; 15.5930
105.834954; 48.290; 15.6433
106.201165; 48.293; 15.6904
106.567376; 48.294; 15.7386
106.933587; 48.296; 15.7896
107.299798; 48.298; 15.8419
107.666009; 48.300; 15.8934
108.032219; 48.302; 15.9425
108.398430; 48.304; 15.9890
108.764641; 48.307; 16.0343
109.130852; 48.309; 16.0799
109.497063; 48.310; 16.1277
109.863274; 48.312; 16.1786
110.229485; 48.315; 16.2320
110.595696; 48.319; 16.2852
110.961907; 48.323; 16.3346
111.328118; 48.327; 16.3783
111.694328; 48.331; 16.4197
112.060539; 48.333; 16.4652
112.426750; 48.335; 16.5190
112.792961; 48.338; 16.5791
113.159172; 48.342; 16.6381
113.525383; 48.346; 16.6907
113.891594; 48.349; 16.7397
114.257805; 48.350; 16.7944
114.624016; 48.351; 16.8608
114.990227; 48.354; 16.9334
115.356438; 48.358; 16.9963
115.722648; 48.362; 17.0391
116.088859; 48.363; 17.0680
116.455070; 48.360; 17.1049
116.821281; 48.356; 17.1688
117.187492; 48.355; 17.2548
117.553703; 48.360; 17.3318
117.919914; 48.367; 17.3656
118.286125; 48.370; 17.3515
118.652336; 48.363; 17.3284
119.018547; 48.347; 17.3568
119.384758; 48.330; 17.4753
119.750968; 48.325; 17.6663
120.117179; 48.336; 17.8605
120.483390; 48.360; 17.9807
120.849601; 48.386; 17.9939
121.215812; 48.402; 17.9300
121.582023; 48.405; 17.8565
121.948234; 48.400; 17.8316
122.314445; 48.394; 17.8703
122.680656; 48.394; 17.9455
123.046867; 48.400; 18.0162
123.413078; 48.408; 18.0600
123.779288; 48.414; 18.0836
124.145499; 48.417; 18.1093
124.511710; 48.419; 18.1521
124.877921; 48.422; 18.2100
125.244132; 48.426; 18.2703
125.610343; 48.432; 18.3228
125.976554; 48.436; 18.3679
126.342765; 48.440; 18.4128
126.708976; 48.442; 18.4637
127.075187; 48.444; 18.5200
127.441398; 48.447; 18.5773
127.807608; 48.451; 18.6318
128.173819; 48.453; 18.6840
128.540030; 48.456; 18.7361
128.906241; 48.458; 18.7894
129.272452; 48.460; 18.8424
129.638663; 48.463; 18.8936
130.004874; 48.466; 18.9432
130.371085; 48.468; 18.9922
130.737296; 48.470; 19.0416
131.103507; 48.472; 19.0907
131.469718; 48.476; 19.1379
131.835928; 48.479; 19.1826
132.202139; 48.482; 19.2258
132.568350; 48.484; 19.2697
132.934561; 48.487; 19.3164
133.300772; 48.490; 19.3654
133.666983; 48.493; 19.4155
134.033194; 48.497; 19.4646
134.399405; 48.500; 19.5116
134.765616; 48.504; 19.5572
135.131827; 48.507; 19.6029
135.498037; 48.510; 19.6502
135.864248; 48.513; 19.6993
136.230459; 48.516; 19.7492
136.596670; 48.519; 19.7985
136.962881; 48.522; 19.8463
137.329092; 48.525; 19.8936
137.695303; 48.527; 19.9426
138.061514; 48.529; 19.9959
138.427725; 48.532; 20.0528
138.793936; 48.535; 20.1102
139.160147; 48.540; 20.1622
139.526357; 48.545; 20.2051
139.892568; 48.549; 20.2403
140.258779; 48.551; 20.2741
140.624990; 48.553; 20.3138
140.991201; 48.554; 20.3630
141.357412; 48.556; 20.4201
141.723623; 48.559; 20.4785
142.089834; 48.563; 20.5325
142.456045; 48.568; 20.5801
142.822256; 48.571; 20.6245
143.188467; 48.574; 20.6695
143.554677; 48.577; 20.7178
143.920888; 48.580; 20.7685
144.287099; 48.584; 20.8190
144.653310; 48.588; 20.8665
145.019521; 48.591; 20.9094
145.385732; 48.594; 20.9485
145.751943; 48.597; 20.9872
146.118154; 48.598; 21.0294
146.484365; 48.600; 21.0778
146.850576; 48.602; 21.1312
147.216787; 48.605; 21.1852
147.582997; 48.609; 21.2356
147.949208; 48.612; 21.2804
148.315419; 48.616; 21.3223
148.681630; 48.619; 21.3662
149.047841; 48.621; 21.4156
149.414052; 48.625; 21.4694
149.780263; 48.629; 21.5234
150.146474; 48.634; 21.5729
150.512685; 48.638; 21.6168
150.878896; 48.642; 21.6581
151.245107; 48.645; 21.7005
